Source,Target,Weight
A. Iwobi,Beller\u00edn,4
S. Mustafi,L. Koscielny,4
G. Xhaka,A. Maitland-Niles,3
Nacho Monreal,G. Xhaka,3
A. Maitland-Niles,Beller\u00edn,3
Beller\u00edn,G. Xhaka,3
S. Mustafi,A. Iwobi,3
Beller\u00edn,A. Iwobi,3
L. Koscielny,S. Mustafi,3
G. Xhaka,A. Lacazette,3
G. Xhaka,Nacho Monreal,2
G. Xhaka,L. Koscielny,2
A. Ramsey,Nacho Monreal,2
L. Koscielny,Beller\u00edn,2
Beller\u00edn,Mohamed Elneny,2
L. Koscielny,Nacho Monreal,2
G. Xhaka,A. Ramsey,2
Mohamed Elneny,S. Mustafi,2
Beller\u00edn,S. Mustafi,2
A. Iwobi,L. Koscielny,2
D. Welbeck,G. Xhaka,2
A. Maitland-Niles,A. Iwobi,2
A. Maitland-Niles,S. Mustafi,1
A. Maitland-Niles,A. Ramsey,1
Nacho Monreal,L. Koscielny,1
A. Lacazette,G. Xhaka,1
A. Ramsey,Beller\u00edn,1
S. Mustafi,G. Xhaka,1
D. Ospina,S. Mustafi,1
Beller\u00edn,A. Ramsey,1
A. Lacazette,S. Mustafi,1
A. Ramsey,L. Koscielny,1
G. Xhaka,Mohamed Elneny,1
Nacho Monreal,A. Maitland-Niles,1
Nacho Monreal,A. Ramsey,1
S. Mustafi,Mohamed Elneny,1
A. Iwobi,Nacho Monreal,1
L. Koscielny,A. Ramsey,1
A. Ramsey,A. Maitland-Niles,1
Nacho Monreal,D. Ospina,1
Mohamed Elneny,Beller\u00edn,1
L. Koscielny,G. Xhaka,1
A. Iwobi,A. Maitland-Niles,1
A. Lacazette,D. Welbeck,1
A. Ramsey,A. Iwobi,1
D. Ospina,Beller\u00edn,1
Mohamed Elneny,A. Lacazette,1
Beller\u00edn,L. Koscielny,1
D. Welbeck,A. Ramsey,1
A. Ramsey,G. Xhaka,1
A. Iwobi,A. Ramsey,1
Mohamed Elneny,D. Welbeck,1
Nacho Monreal,D. Welbeck,1
L. Koscielny,A. Iwobi,1
L. Koscielny,Mohamed Elneny,1
A. Lacazette,Nacho Monreal,1
A. Ramsey,A. Lacazette,1
S. Mustafi,A. Maitland-Niles,1
A. Lacazette,A. Ramsey,1
A. Iwobi,G. Xhaka,1
Beller\u00edn,A. Lacazette,1
A. Lacazette,Beller\u00edn,1
