Source,Target,Weight
M. Zeffane,B. Bourigeaud,3
B. Bourigeaud,S. Prci\u0107,2
J. Gelin,M. Zeffane,2
R. Danz\u00e9,M. Zeffane,2
S. Prci\u0107,B. Andr\u00e9,1
J. Gnagnon,A. Hunou,1
T. Koubek,J. Gelin,1
B. Andr\u00e9,J. Gnagnon,1
B. Bourigeaud,M. Zeffane,1
A. Hunou,I. Sarr,1
J. Gnagnon,J. Gelin,1
J. Gelin,S. Prci\u0107,1
R. Bensebaini,B. Andr\u00e9,1
B. Andr\u00e9,R. Bensebaini,1
J. Gelin,A. Hunou,1
S. Prci\u0107,A. Hunou,1
M. Zeffane,A. Hunou,1
B. Andr\u00e9,B. Bourigeaud,1
R. Danz\u00e9,J. Gnagnon,1
A. Hunou,T. Koubek,1
I. Sarr,B. Andr\u00e9,1
S. Prci\u0107,R. Danz\u00e9,1
B. Bourigeaud,A. Hunou,1
B. Bourigeaud,R. Danz\u00e9,1
S. Prci\u0107,J. Gnagnon,1
M. Zeffane,R. Danz\u00e9,1
A. Hunou,B. Bourigeaud,1
J. Gnagnon,Y. Gourcuff,1
B. Andr\u00e9,S. Prci\u0107,1
Y. Gourcuff,J. Gelin,1
A. Hunou,J. Gelin,1
B. Bourigeaud,B. Andr\u00e9,1
