Source,Target,Weight
M. Parolo,Bastos,3
S. Milinkovi\u0107-Savi\u0107,S. Luli\u0107,3
T. Strakosha,\u015e. Radu,3
Bastos,M. Parolo,2
S. Luli\u0107,Lucas Leiva,2
\u015e. Radu,S. de Vrij,2
Bastos,S. de Vrij,2
Luis Alberto,M. Parolo,2
F. Caicedo,Luis Alberto,2
Lucas Leiva,M. Parolo,2
Bastos,T. Strakosha,2
S. Luli\u0107,Luis Alberto,1
Lucas Leiva,S. Milinkovi\u0107-Savi\u0107,1
F. Caicedo,T. Strakosha,1
M. Parolo,Luis Alberto,1
S. Luli\u0107,\u015e. Radu,1
Lucas Leiva,F. Caicedo,1
M. Parolo,Lucas Leiva,1
M. Parolo,S. Milinkovi\u0107-Savi\u0107,1
S. de Vrij,S. Luli\u0107,1
Lucas Leiva,A. Maru\u0161i\u0107,1
S. de Vrij,Bastos,1
\u015e. Radu,Lucas Leiva,1
M. Parolo,T. Strakosha,1
A. Maru\u0161i\u0107,Bastos,1
\u015e. Radu,S. Luli\u0107,1
Luis Alberto,Lucas Leiva,1
S. de Vrij,M. Parolo,1
S. de Vrij,Lucas Leiva,1
S. Milinkovi\u0107-Savi\u0107,Luis Alberto,1
T. Strakosha,S. Milinkovi\u0107-Savi\u0107,1
S. Luli\u0107,S. Milinkovi\u0107-Savi\u0107,1
\u015e. Radu,S. Milinkovi\u0107-Savi\u0107,1
Lucas Leiva,\u015e. Radu,1
Luis Alberto,F. Caicedo,1
S. Luli\u0107,F. Caicedo,1
Luis Alberto,S. Luli\u0107,1
