Source,Target,Weight
A. Mawson,M. van der Hoorn,2
S. Clucas,A. Mawson,2
T. Carroll,K. Naughton,2
K. Naughton,M. van der Hoorn,2
M. van der Hoorn,F. Fern\u00e1ndez,1
M. van der Hoorn,J. Ayew,1
A. Mawson,M. Olsson,1
T. Abraham,K. Naughton,1
K. Naughton,Renato Sanches,1
F. Fern\u00e1ndez,A. Mawson,1
M. van der Hoorn,A. Mawson,1
T. Carroll,A. Mawson,1
T. Abraham,T. Carroll,1
J. Ayew,M. van der Hoorn,1
K. Naughton,T. Abraham,1
T. Abraham,J. Ayew,1
\u0141. Fabia\u0144ski,S. Clucas,1
M. Olsson,T. Carroll,1
A. Mawson,T. Carroll,1
A. Mawson,\u0141. Fabia\u0144ski,1
S. Clucas,K. Naughton,1
M. van der Hoorn,T. Abraham,1
T. Carroll,J. Ayew,1
T. Abraham,S. Clucas,1
\u0141. Fabia\u0144ski,A. Mawson,1
K. Naughton,F. Fern\u00e1ndez,1
J. Ayew,S. Clucas,1
J. Ayew,T. Abraham,1
F. Fern\u00e1ndez,\u0141. Fabia\u0144ski,1
Renato Sanches,T. Carroll,1
M. van der Hoorn,\u0141. Fabia\u0144ski,1
\u0141. Fabia\u0144ski,Renato Sanches,1
A. Mawson,K. Naughton,1
Renato Sanches,J. Ayew,1
