Source,Target,Weight
J. Weigl,\u00d6. Toprak,2
\u00d6. Toprak,M. Akanji,2
S. Papastathopoulos,R. B\u00fcrki,2
M. Akanji,\u00d6. Toprak,2
S. Papastathopoulos,\u0141. Piszczek,2
\u0141. Piszczek,J. Weigl,2
\u00d6. Toprak,M. G\u00f6tze,2
M. G\u00f6tze,S. Papastathopoulos,2
R. B\u00fcrki,\u0141. Piszczek,1
M. Akanji,R. B\u00fcrki,1
J. Weigl,\u0141. Piszczek,1
S. Papastathopoulos,M. G\u00f6tze,1
\u00d6. Toprak,C. Pulisic,1
M. Reus,S. Papastathopoulos,1
J. Weigl,S. Papastathopoulos,1
C. Pulisic,M. Reus,1
\u0141. Piszczek,S. Papastathopoulos,1
M. G\u00f6tze,\u00d6. Toprak,1
R. B\u00fcrki,S. Papastathopoulos,1
\u0141. Piszczek,M. Reus,1
M. G\u00f6tze,C. Pulisic,1
S. Papastathopoulos,J. Weigl,1
C. Pulisic,\u0141. Piszczek,1
M. Akanji,M. Philipp,1
\u0141. Piszczek,M. G\u00f6tze,1
M. Reus,J. Weigl,1
R. B\u00fcrki,M. Akanji,1
