Source,Target,Weight
O. Seln\u00e6s,L. Perrin,7
N. Suboti\u0107,O. Seln\u00e6s,6
Y. M'Vila,O. Seln\u00e6s,5
L. Perrin,O. Seln\u00e6s,4
O. Seln\u00e6s,M. Debuchy,4
M. Debuchy,R. Hamouma,3
O. Seln\u00e6s,N. Suboti\u0107,3
Y. M'Vila,L. Perrin,3
N. Suboti\u0107,S. Ruffier,3
M. Debuchy,O. Seln\u00e6s,3
R. Cabella,Y. M'Vila,2
P. Ntep,Gabriel Silva,2
R. Hamouma,M. Debuchy,2
P. Ntep,Y. M'Vila,2
L. Perrin,N. Suboti\u0107,2
O. Seln\u00e6s,P. Ntep,2
Gabriel Silva,R. Cabella,2
Gabriel Silva,Y. M'Vila,2
L. Perrin,Gabriel Silva,2
O. Seln\u00e6s,R. Cabella,2
L. Perrin,Y. M'Vila,2
S. Ruffier,N. Suboti\u0107,2
Y. M'Vila,P. Ntep,1
R. Cabella,Gabriel Silva,1
O. Seln\u00e6s,R. Beri\u010d,1
Gabriel Silva,P. Ntep,1
P. Ntep,R. Cabella,1
O. Seln\u00e6s,Y. M'Vila,1
Gabriel Silva,L. Perrin,1
Gabriel Silva,N. Suboti\u0107,1
S. Ruffier,R. Beri\u010d,1
L. Perrin,P. Ntep,1
Y. M'Vila,N. Suboti\u0107,1
R. Beri\u010d,R. Cabella,1
R. Cabella,O. Seln\u00e6s,1
R. Beri\u010d,R. Hamouma,1
P. Ntep,O. Seln\u00e6s,1
R. Hamouma,P. Ntep,1
S. Ruffier,L. Perrin,1
N. Suboti\u0107,M. Debuchy,1
R. Beri\u010d,Gabriel Silva,1
P. Ntep,N. Suboti\u0107,1
M. Debuchy,N. Suboti\u0107,1
L. Perrin,S. Ruffier,1
R. Cabella,M. Debuchy,1
M. Debuchy,Y. M'Vila,1
R. Cabella,P. Ntep,1
N. Suboti\u0107,Y. M'Vila,1
Y. M'Vila,Gabriel Silva,1
