Source,Target,Weight
D. Diekmeier,F. Kosti\u0107,3
S. Salihovi\u0107,R. van Drongelen,2
D. Diekmeier,S. Salihovi\u0107,2
Walace,D. Diekmeier,2
F. Kosti\u0107,S. Salihovi\u0107,2
G. Sakai,D. Diekmeier,1
S. Salihovi\u0107,G. Sakai,1
A. Hunt,D. Diekmeier,1
F. Kosti\u0107,D. Diekmeier,1
R. van Drongelen,S. Salihovi\u0107,1
D. Diekmeier,Walace,1
S. Salihovi\u0107,D. Diekmeier,1
S. Salihovi\u0107,Walace,1
Walace,A. Hunt,1
R. van Drongelen,D. Diekmeier,1
G. Sakai,Walace,1
D. Diekmeier,R. van Drongelen,1
R. van Drongelen,F. Kosti\u0107,1
