Source,Target,Weight
M. Sakho,P. van Aanholt,12
J. Tomkins,M. Sakho,9
R. Loftus-Cheek,P. van Aanholt,9
P. van Aanholt,M. Sakho,9
Y. Cabaye,A. Wan-Bissaka,8
W. Zaha,R. Loftus-Cheek,8
L. Milivojevi\u0107,Y. Cabaye,7
A. Townsend,Y. Cabaye,6
P. van Aanholt,R. Loftus-Cheek,6
M. Sakho,J. Tomkins,6
P. van Aanholt,L. Milivojevi\u0107,5
M. Sakho,L. Milivojevi\u0107,5
P. van Aanholt,W. Zaha,5
A. Wan-Bissaka,J. McArthur,5
R. Loftus-Cheek,L. Milivojevi\u0107,5
J. Tomkins,A. Wan-Bissaka,5
A. Wan-Bissaka,J. Tomkins,5
A. Wan-Bissaka,A. Townsend,4
J. McArthur,J. Tomkins,4
A. Wan-Bissaka,Y. Cabaye,4
R. Loftus-Cheek,W. Zaha,4
J. Tomkins,L. Milivojevi\u0107,4
L. Milivojevi\u0107,J. McArthur,4
L. Milivojevi\u0107,P. van Aanholt,4
Y. Cabaye,P. van Aanholt,4
Y. Cabaye,L. Milivojevi\u0107,4
P. van Aanholt,Y. Cabaye,4
Y. Cabaye,J. Tomkins,4
J. McArthur,Y. Cabaye,3
R. Loftus-Cheek,Y. Cabaye,3
J. McArthur,L. Milivojevi\u0107,3
J. Tomkins,J. McArthur,3
Y. Cabaye,W. Zaha,3
A. Townsend,R. Loftus-Cheek,3
L. Milivojevi\u0107,J. Tomkins,3
A. Townsend,A. Wan-Bissaka,3
J. McArthur,A. Wan-Bissaka,3
Y. Cabaye,A. Townsend,3
J. Tomkins,A. Townsend,2
R. Loftus-Cheek,J. Tomkins,2
M. Sakho,R. Loftus-Cheek,2
Y. Cabaye,J. McArthur,2
W. Hennessey,W. Zaha,2
W. Zaha,J. McArthur,2
L. Milivojevi\u0107,M. Sakho,2
L. Milivojevi\u0107,R. Loftus-Cheek,2
J. Tomkins,W. Hennessey,2
A. Townsend,J. Tomkins,2
J. McArthur,A. Townsend,2
W. Hennessey,P. van Aanholt,2
L. Milivojevi\u0107,W. Zaha,2
P. van Aanholt,A. Townsend,2
Y. Cabaye,M. Sakho,2
W. Zaha,Y. Cabaye,2
L. Milivojevi\u0107,W. Hennessey,2
W. Zaha,P. van Aanholt,2
W. Zaha,A. Townsend,1
A. Wan-Bissaka,W. Zaha,1
W. Zaha,W. Hennessey,1
L. Milivojevi\u0107,A. Wan-Bissaka,1
W. Hennessey,J. Tomkins,1
A. Wan-Bissaka,P. van Aanholt,1
W. Hennessey,M. Sakho,1
A. Townsend,M. Sakho,1
J. Tomkins,R. Loftus-Cheek,1
R. Loftus-Cheek,A. Townsend,1
P. van Aanholt,A. Wan-Bissaka,1
Y. Cabaye,R. Loftus-Cheek,1
J. McArthur,M. Sakho,1
P. van Aanholt,J. McArthur,1
A. Townsend,L. Milivojevi\u0107,1
J. McArthur,R. Loftus-Cheek,1
P. van Aanholt,J. Tomkins,1
J. Tomkins,Y. Cabaye,1
P. van Aanholt,W. Hennessey,1
A. Wan-Bissaka,W. Hennessey,1
L. Milivojevi\u0107,A. Townsend,1
J. Tomkins,P. van Aanholt,1
W. Hennessey,Y. Cabaye,1
W. Zaha,A. Wan-Bissaka,1
A. Wan-Bissaka,L. Milivojevi\u0107,1
