Source,Target,Weight
B. Bereszy\u0144ski,D. Praet,7
D. Zapata,D. Praet,3
M. Silvestre,B. Bereszy\u0144ski,3
D. Praet,D. Zapata,3
K. Linetty,M. Silvestre,2
F. Quagliarella,D. Zapata,2
D. Praet,M. Silvestre,2
L. Torreira,G. Ram\u00edrez,2
L. Torreira,K. Linetty,2
D. Zapata,B. Bereszy\u0144ski,2
E. Viviano,G. Ferrari,2
D. Praet,L. Torreira,2
G. Ram\u00edrez,B. Bereszy\u0144ski,2
G. Ferrari,L. Torreira,2
B. Bereszy\u0144ski,E. Viviano,2
D. Praet,G. Ferrari,2
G. Ferrari,F. Quagliarella,2
D. Praet,B. Bereszy\u0144ski,2
M. Silvestre,D. Praet,2
K. Linetty,D. Zapata,1
M. Silvestre,I. Strini\u0107,1
K. Linetty,I. Strini\u0107,1
G. Ferrari,I. Strini\u0107,1
D. Praet,F. Quagliarella,1
B. Bereszy\u0144ski,D. Zapata,1
K. Linetty,G. Ferrari,1
G. Caprari,K. Linetty,1
F. Quagliarella,M. Silvestre,1
K. Linetty,L. Torreira,1
L. Torreira,M. Silvestre,1
G. Ram\u00edrez,I. Strini\u0107,1
G. Ram\u00edrez,M. Silvestre,1
D. Zapata,L. Torreira,1
I. Strini\u0107,G. Ram\u00edrez,1
G. Caprari,D. Zapata,1
B. Bereszy\u0144ski,K. Linetty,1
D. Zapata,G. Ram\u00edrez,1
I. Strini\u0107,M. Silvestre,1
L. Torreira,D. Zapata,1
D. Zapata,F. Quagliarella,1
I. Strini\u0107,K. Linetty,1
F. Quagliarella,B. Bereszy\u0144ski,1
K. Linetty,F. Quagliarella,1
M. Silvestre,E. Viviano,1
M. Silvestre,G. Ferrari,1
G. Ram\u00edrez,D. Praet,1
E. Viviano,B. Bereszy\u0144ski,1
D. Zapata,G. Caprari,1
F. Quagliarella,G. Ram\u00edrez,1
K. Linetty,B. Bereszy\u0144ski,1
L. Torreira,E. Viviano,1
E. Viviano,G. Caprari,1
D. Praet,K. Linetty,1
I. Strini\u0107,L. Torreira,1
G. Ferrari,K. Linetty,1
