Source,Target,Weight
A. Doucour\u00e9,M. Zeegelaar,7
Gomes,Richarlison,6
A. Doucour\u00e9,Richarlison,5
D. Janmaat,A. Doucour\u00e9,4
Richarlison,A. Doucour\u00e9,4
M. Zeegelaar,C. Kabasele,4
Richarlison,D. Janmaat,4
M. Zeegelaar,A. Carrillo,4
A. Carrillo,E. Capoue,3
M. Zeegelaar,E. Capoue,3
D. Janmaat,R. Pereyra,3
R. Pereyra,T. Cleverley,3
Richarlison,M. Wagu\u00e9,3
C. Kabasele,A. Carrillo,3
A. Carrillo,A. Doucour\u00e9,3
A. Doucour\u00e9,C. Kabasele,3
C. Kabasele,Gomes,3
M. Wagu\u00e9,M. Zeegelaar,3
A. Doucour\u00e9,A. Carrillo,3
M. Wagu\u00e9,A. Doucour\u00e9,2
T. Cleverley,M. Zeegelaar,2
T. Cleverley,A. Carrillo,2
C. Kabasele,B. Watson,2
E. Capoue,A. Doucour\u00e9,2
Richarlison,C. Kabasele,2
A. Doucour\u00e9,D. Janmaat,2
M. Wagu\u00e9,Gomes,2
Richarlison,R. Pereyra,2
D. Janmaat,Gomes,2
T. Cleverley,A. Doucour\u00e9,2
A. Gray,A. Doucour\u00e9,2
M. Wagu\u00e9,T. Cleverley,2
A. Carrillo,Gomes,2
D. Janmaat,M. Wagu\u00e9,2
Gomes,B. Watson,2
C. Kabasele,M. Zeegelaar,2
M. Zeegelaar,Richarlison,2
M. Zeegelaar,T. Cleverley,2
A. Carrillo,M. Wagu\u00e9,2
Gomes,D. Janmaat,2
E. Capoue,A. Carrillo,2
A. Carrillo,M. Zeegelaar,2
A. Doucour\u00e9,B. Watson,2
B. Watson,Gomes,2
M. Wagu\u00e9,C. Kabasele,2
C. Kabasele,D. Janmaat,2
E. Capoue,D. Janmaat,2
M. Zeegelaar,A. Doucour\u00e9,2
A. Gray,A. Carrillo,1
M. Zeegelaar,A. Gray,1
D. Janmaat,A. Carrillo,1
C. Kabasele,A. Doucour\u00e9,1
C. Kabasele,E. Capoue,1
A. Gray,R. Pereyra,1
B. Watson,C. Kabasele,1
E. Capoue,A. Gray,1
M. Wagu\u00e9,Richarlison,1
Richarlison,E. Capoue,1
R. Pereyra,C. Kabasele,1
A. Gray,M. Wagu\u00e9,1
B. Watson,M. Wagu\u00e9,1
E. Capoue,Richarlison,1
Gomes,A. Doucour\u00e9,1
D. Janmaat,C. Kabasele,1
A. Carrillo,C. Kabasele,1
T. Cleverley,R. Pereyra,1
E. Capoue,B. Watson,1
E. Capoue,M. Wagu\u00e9,1
A. Carrillo,A. Gray,1
M. Wagu\u00e9,E. Capoue,1
B. Watson,A. Gray,1
A. Carrillo,T. Cleverley,1
C. Kabasele,M. Wagu\u00e9,1
C. Kabasele,Richarlison,1
A. Doucour\u00e9,M. Wagu\u00e9,1
R. Pereyra,M. Wagu\u00e9,1
R. Pereyra,A. Doucour\u00e9,1
R. Pereyra,Richarlison,1
M. Zeegelaar,Gomes,1
M. Zeegelaar,D. Janmaat,1
E. Capoue,M. Zeegelaar,1
B. Watson,D. Janmaat,1
A. Carrillo,B. Watson,1
Gomes,A. Gray,1
Richarlison,A. Gray,1
T. Cleverley,C. Kabasele,1
D. Janmaat,Richarlison,1
Richarlison,M. Zeegelaar,1
B. Watson,E. Capoue,1
A. Doucour\u00e9,E. Capoue,1
B. Watson,M. Zeegelaar,1
