Source,Target,Weight
J. Domp\u00e9,I. Cissokho,3
I. Cissokho,T. Monconduit,3
T. Monconduit,K. Ad\u00e9non,3
H. Manzala,B. Dibassy,3
M. Bodmer,T. Monconduit,2
K. Ad\u00e9non,B. Dibassy,2
B. Dibassy,J. Domp\u00e9,2
I. Cissokho,G. Fofana,2
T. Monconduit,I. Cissokho,2
G. N'Gosso,B. Dibassy,2
I. Cissokho,K. Ad\u00e9non,2
T. Monconduit,G. Kakuta,2
B. Dibassy,I. Cissokho,2
I. Cissokho,R. Gurtner,1
T. Monconduit,J. Domp\u00e9,1
M. Bodmer,G. N'Gosso,1
T. Monconduit,H. Manzala,1
K. Ad\u00e9non,R. Gurtner,1
J. Domp\u00e9,T. Monconduit,1
K. Ad\u00e9non,M. Bodmer,1
G. Kakuta,T. Monconduit,1
G. Kakuta,G. Fofana,1
G. Fofana,I. Cissokho,1
G. Fofana,H. Manzala,1
R. Gurtner,I. Cissokho,1
G. Fofana,S. Koita,1
R. Gurtner,T. Monconduit,1
R. Gurtner,G. Kakuta,1
G. Fofana,B. Dibassy,1
G. Kakuta,M. Bodmer,1
I. Cissokho,J. Domp\u00e9,1
S. Koita,H. Manzala,1
B. Dibassy,H. Manzala,1
S. Koita,G. Kakuta,1
H. Manzala,T. Monconduit,1
J. Domp\u00e9,G. N'Gosso,1
B. Dibassy,R. Gurtner,1
J. Domp\u00e9,K. Ad\u00e9non,1
B. Labeau,J. Domp\u00e9,1
J. Domp\u00e9,S. Koita,1
G. Kakuta,B. Labeau,1
I. Cissokho,M. Bodmer,1
B. Dibassy,M. Bodmer,1
H. Manzala,J. Domp\u00e9,1
K. Ad\u00e9non,G. Kakuta,1
G. Kakuta,H. Manzala,1
M. Bodmer,G. Fofana,1
G. Fofana,J. Domp\u00e9,1
B. Dibassy,T. Monconduit,1
J. Domp\u00e9,B. Dibassy,1
T. Monconduit,R. Gurtner,1
M. Bodmer,J. Domp\u00e9,1
R. Gurtner,M. Bodmer,1
K. Ad\u00e9non,G. Fofana,1
