Source,Target,Weight
Y. Andreu,T. Mangani,3
K. Toko Ekambi,B. Santamaria,2
T. Mangani,R. Thomas,2
T. Mangani,A. Fulgini,1
B. Santamaria,K. Toko Ekambi,1
T. Mangani,I. Traor\u00e9,1
I. Traor\u00e9,T. Mangani,1
R. Thomas,Y. Andreu,1
R. Thomas,A. Bamba,1
A. Fulgini,I. Traor\u00e9,1
K. Toko Ekambi,Y. Andreu,1
T. Mangani,Y. Andreu,1
A. Bamba,B. Santamaria,1
I. Traor\u00e9,Y. Andreu,1
Y. Andreu,K. Toko Ekambi,1
B. Santamaria,P. Capelle,1
Y. Andreu,B. Santamaria,1
P. Capelle,K. Toko Ekambi,1
B. Santamaria,T. Mangani,1
