Source,Target,Weight
B. Cesar,N. Tomovi\u0107,3
R. Inglese,B. Cesar,2
P. Hetemaj,R. Meggiorini,2
S. Sorrentino,N. Tomovi\u0107,2
N. Tomovi\u0107,S. Sorrentino,2
I. Radovanovi\u0107,L. Castro,2
N. Tomovi\u0107,B. Cesar,2
L. Castro,N. Tomovi\u0107,2
F. Cacciatore,N. Tomovi\u0107,2
L. Castro,F. Cacciatore,2
M. Gobbi,L. Castro,1
N. Tomovi\u0107,P. Hetemaj,1
I. Radovanovi\u0107,S. Sorrentino,1
R. Meggiorini,L. Castro,1
R. Inglese,M. Gobbi,1
V. Birsa,I. Radovanovi\u0107,1
S. Sorrentino,V. Birsa,1
N. Tomovi\u0107,I. Radovanovi\u0107,1
M. Gobbi,R. Inglese,1
M. Gobbi,S. Sorrentino,1
S. Sorrentino,R. Inglese,1
P. Hetemaj,M. Gobbi,1
I. Radovanovi\u0107,F. Cacciatore,1
V. Birsa,L. Castro,1
M. Gobbi,V. Birsa,1
R. Inglese,P. Hetemaj,1
R. Meggiorini,B. Cesar,1
N. Tomovi\u0107,V. Birsa,1
F. Cacciatore,L. Castro,1
N. Tomovi\u0107,R. Inglese,1
P. Hetemaj,F. Cacciatore,1
V. Birsa,P. Hetemaj,1
B. Cesar,I. Radovanovi\u0107,1
L. Castro,R. Inglese,1
R. Meggiorini,P. Hetemaj,1
F. Cacciatore,R. Meggiorini,1
R. Inglese,I. Radovanovi\u0107,1
N. Tomovi\u0107,R. Meggiorini,1
B. Cesar,M. Gobbi,1
R. Meggiorini,R. Inglese,1
V. Birsa,M. Gobbi,1
