Source,Target,Weight
H. Mkhitaryan,C. Chambers,2
G. Xhaka,M. \u00d6zil,2
S. Mustafi,H. Mkhitaryan,1
L. Koscielny,S. Mustafi,1
J. Wilshere,H. Mkhitaryan,1
M. \u00d6zil,S. Kola\u0161inac,1
L. Koscielny,J. Wilshere,1
C. Chambers,P. Aubameyang,1
M. \u00d6zil,L. Koscielny,1
C. Chambers,L. Koscielny,1
S. Kola\u0161inac,A. Iwobi,1
M. \u00d6zil,J. Wilshere,1
J. Wilshere,S. Mustafi,1
H. Mkhitaryan,S. Mustafi,1
A. Iwobi,G. Xhaka,1
S. Mustafi,L. Koscielny,1
S. Mustafi,M. \u00d6zil,1
G. Xhaka,H. Mkhitaryan,1
G. Xhaka,P. Aubameyang,1
L. Koscielny,S. Kola\u0161inac,1
P. Aubameyang,G. Xhaka,1
M. \u00d6zil,G. Xhaka,1
S. Kola\u0161inac,M. \u00d6zil,1
