Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
A. Donis,25,0,1,0,0,0,1
C. Akolo,35,0,1,0,0,0,1
B. \u00d6zcan,77,0,0,0,1,0,1
T. Baumgartl,90,1,0,0,0,0,1
S. Ascac\u00edbar,90,0,0,0,1,0,1
H. Badstuber,90,1,0,0,0,1,0
R. Zieler,90,0,0,1,0,0,1
A. Beck,90,1,0,0,0,0,1
C. Gentner,90,0,0,0,1,0,1
B. Pavard,90,1,0,0,0,0,1
E. Ins\u00faa,90,1,0,0,0,1,0
T. Asano,65,0,1,0,0,0,1
J. Brekalo,55,0,0,0,1,0,1
D. Aogo,13,1,0,0,0,1,0
