Source,Target,Weight
J. Matip,J. Henderson,2
V. van Dijk,J. Matip,2
L. Karius,V. van Dijk,2
V. van Dijk,J. Henderson,2
V. van Dijk,L. Karius,2
J. Henderson,Roberto Firmino,1
J. Milner,T. Alexander-Arnold,1
G. Wijnaldum,J. Milner,1
L. Karius,A. Robertson,1
J. Matip,V. van Dijk,1
Mohamed Salah,T. Alexander-Arnold,1
V. van Dijk,T. Alexander-Arnold,1
T. Alexander-Arnold,Mohamed Salah,1
J. Henderson,J. Matip,1
A. Robertson,V. van Dijk,1
J. Milner,L. Karius,1
T. Alexander-Arnold,J. Milner,1
T. Alexander-Arnold,V. van Dijk,1
Roberto Firmino,V. van Dijk,1
T. Alexander-Arnold,J. Matip,1
J. Henderson,A. Robertson,1
J. Matip,L. Karius,1
J. Milner,V. van Dijk,1
J. Matip,T. Alexander-Arnold,1
V. van Dijk,S. Man\u00e9,1
A. Robertson,G. Wijnaldum,1
J. Henderson,J. Milner,1
S. Man\u00e9,Roberto Firmino,1
L. Karius,J. Matip,1
Roberto Firmino,J. Milner,1
J. Milner,Mohamed Salah,1
