Source,Target,Weight
P. Burner,Dante,11
Dante,M. Sarr,11
M. Sarr,R. Coly,9
Dante,P. Burner,7
M. Sarr,A. Tameze,7
R. Coly,J. Seri,7
J. Seri,R. Coly,7
R. Coly,A. Tameze,6
A. Tameze,P. Burner,6
A. Tameze,J. Seri,6
M. Sarr,Dante,6
R. Coly,M. Sarr,5
A. Tameze,R. Coly,5
P. Burner,A. Saint-Maximin,5
A. Tameze,M. Sarr,5
P. Lees Melou,A. Saint-Maximin,4
J. Seri,Dante,4
A. Saint-Maximin,P. Lees Melou,4
Dante,A. Tameze,4
A. Tameze,Dante,4
J. Seri,P. Lees Melou,4
P. Lees Melou,Dante,3
R. Coly,A. Pl\u00e9a,3
A. Pl\u00e9a,J. Seri,3
J. Seri,A. Tameze,3
A. Saint-Maximin,P. Burner,3
R. Coly,M. Balotelli,3
Dante,R. Coly,3
P. Burner,P. Lees Melou,3
J. Seri,A. Pl\u00e9a,3
Dante,J. Seri,3
P. Burner,A. Tameze,3
A. Pl\u00e9a,A. Tameze,3
P. Lees Melou,P. Burner,3
M. Sarr,J. Seri,2
P. Lees Melou,R. Coly,2
J. Seri,M. Sarr,2
M. Balotelli,J. Seri,2
A. Tameze,A. Pl\u00e9a,2
W. Ben\u00edtez,J. Seri,2
R. Coly,W. Ben\u00edtez,2
Dante,M. Balotelli,2
W. Ben\u00edtez,R. Coly,2
J. Seri,A. Saint-Maximin,2
Dante,W. Ben\u00edtez,2
J. Seri,P. Burner,2
A. Saint-Maximin,A. Tameze,2
M. Sarr,P. Burner,1
W. Ben\u00edtez,P. Lees Melou,1
A. Pl\u00e9a,M. Sarr,1
A. Saint-Maximin,R. Coly,1
R. Coly,P. Lees Melou,1
A. Pl\u00e9a,A. Saint-Maximin,1
A. Tameze,M. Balotelli,1
M. Balotelli,A. Tameze,1
A. Pl\u00e9a,Dante,1
M. Sarr,A. Pl\u00e9a,1
M. Balotelli,Dante,1
P. Lees Melou,A. Tameze,1
A. Pl\u00e9a,R. Coly,1
P. Lees Melou,M. Balotelli,1
A. Pl\u00e9a,P. Lees Melou,1
A. Saint-Maximin,Dante,1
Dante,A. Pl\u00e9a,1
M. Balotelli,M. Sarr,1
A. Saint-Maximin,J. Seri,1
R. Coly,Dante,1
W. Ben\u00edtez,Dante,1
A. Tameze,W. Ben\u00edtez,1
M. Balotelli,P. Lees Melou,1
P. Lees Melou,A. Pl\u00e9a,1
W. Ben\u00edtez,M. Sarr,1
P. Burner,W. Ben\u00edtez,1
R. Coly,P. Burner,1
M. Balotelli,W. Ben\u00edtez,1
