Source,Target,Weight
A. Doucour\u00e9,R. Pereyra,2
A. Carrillo,A. Doucour\u00e9,2
R. Pereyra,A. Doucour\u00e9,1
A. Doucour\u00e9,Richarlison,1
R. Pereyra,D. Janmaat,1
M. Wagu\u00e9,A. Doucour\u00e9,1
A. Gray,A. Carrillo,1
A. Doucour\u00e9,A. Carrillo,1
A. Doucour\u00e9,M. Wagu\u00e9,1
R. Pereyra,Richarlison,1
A. Carrillo,M. Zeegelaar,1
Richarlison,M. Zeegelaar,1
Richarlison,R. Pereyra,1
M. Zeegelaar,T. Deeney,1
T. Deeney,A. Gray,1
M. Zeegelaar,C. Kabasele,1
D. Janmaat,T. Deeney,1
T. Deeney,R. Pereyra,1
C. Kabasele,A. Doucour\u00e9,1
R. Pereyra,A. Carrillo,1
