Source,Target,Weight
N. S\u00fcle,A. Vidal,5
D. Alaba,J. Rodr\u00edguez,4
Rafinha,A. Robben,4
F. Rib\u00e9ry,N. S\u00fcle,3
A. Vidal,Rafinha,3
F. Rib\u00e9ry,D. Alaba,3
A. Vidal,D. Alaba,3
Javi Mart\u00ednez,F. Rib\u00e9ry,3
Rafinha,Javi Mart\u00ednez,3
J. Rodr\u00edguez,D. Alaba,2
N. S\u00fcle,Javi Mart\u00ednez,2
D. Alaba,F. Rib\u00e9ry,2
Rafinha,J. Boateng,2
S. Ulreich,T. M\u00fcller,2
A. Vidal,Javi Mart\u00ednez,2
Javi Mart\u00ednez,J. Boateng,2
A. Robben,J. Rodr\u00edguez,2
A. Vidal,J. Rodr\u00edguez,2
J. Boateng,F. Rib\u00e9ry,2
J. Rodr\u00edguez,Rafinha,2
J. Rodr\u00edguez,S. Ulreich,1
A. Robben,Rafinha,1
Javi Mart\u00ednez,D. Alaba,1
J. Boateng,T. M\u00fcller,1
A. Robben,A. Vidal,1
J. Boateng,Rafinha,1
A. Robben,N. S\u00fcle,1
J. Rodr\u00edguez,F. Rib\u00e9ry,1
F. Rib\u00e9ry,Rafinha,1
Rafinha,S. Ulreich,1
T. M\u00fcller,Rafinha,1
J. Rodr\u00edguez,A. Vidal,1
J. Boateng,Javi Mart\u00ednez,1
T. M\u00fcller,N. S\u00fcle,1
D. Alaba,N. S\u00fcle,1
D. Alaba,J. Boateng,1
J. Rodr\u00edguez,Javi Mart\u00ednez,1
T. M\u00fcller,A. Robben,1
F. Rib\u00e9ry,J. Rodr\u00edguez,1
F. Rib\u00e9ry,A. Vidal,1
D. Alaba,A. Vidal,1
Javi Mart\u00ednez,J. Rodr\u00edguez,1
J. Rodr\u00edguez,N. S\u00fcle,1
T. M\u00fcller,A. Vidal,1
Javi Mart\u00ednez,T. M\u00fcller,1
Javi Mart\u00ednez,Rafinha,1
