Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
F. S\u00f8rensen,46,1,0,0,0,0,1
S. Terodde,46,0,1,0,0,0,1
M. H\u00f6ger,82,0,0,0,1,0,1
C. Pizarro,90,0,1,0,0,0,1
J. Hector,90,1,0,0,0,1,0
T. Horn,90,0,0,1,0,1,0
M. Risse,90,0,0,0,1,0,1
Y. \u014csako,90,0,1,0,0,0,1
Jorge Mer\u00e9,90,1,0,0,0,0,1
D. Heintz,90,1,0,0,0,1,0
V. Koziello,90,0,0,0,1,0,1
L. Bittencourt,44,0,0,0,1,0,1
S. \u00d6zcan,44,0,0,0,1,0,1
J. C\u00f3rdoba,8,0,1,0,0,0,1
