Source,Target,Weight
K. Toko Ekambi,T. Mangani,3
A. Bamba,J. Reine-Adelaide,3
L. Coulibaly,V. Manceau,2
T. Mangani,A. Bamba,2
J. Reine-Adelaide,A. Bamba,2
K. Toko Ekambi,F. Tait,2
V. Manceau,L. Coulibaly,2
F. Tait,K. Toko Ekambi,2
V. Manceau,T. Mangani,2
T. Mangani,M. Pavlovi\u0107,2
L. Coulibaly,T. Mangani,2
T. Mangani,V. Manceau,2
T. Mangani,K. Toko Ekambi,2
M. Pavlovi\u0107,A. Bamba,2
L. Coulibaly,B. Santamaria,2
V. Manceau,I. Traor\u00e9,2
J. Reine-Adelaide,L. Coulibaly,2
B. Santamaria,L. Coulibaly,1
L. Butelle,T. Mangani,1
A. Bamba,K. Toko Ekambi,1
B. Santamaria,M. Pavlovi\u0107,1
M. Pavlovi\u0107,J. Reine-Adelaide,1
J. Reine-Adelaide,T. Mangani,1
T. Mangani,F. Tait,1
F. Tait,M. Pavlovi\u0107,1
V. Manceau,B. Santamaria,1
B. Santamaria,T. Mangani,1
I. Traor\u00e9,V. Manceau,1
A. Bamba,V. Manceau,1
M. Pavlovi\u0107,I. Traor\u00e9,1
M. Pavlovi\u0107,V. Manceau,1
T. Mangani,B. Santamaria,1
A. Bamba,M. Pavlovi\u0107,1
T. Mangani,L. Coulibaly,1
I. Traor\u00e9,T. Mangani,1
B. Santamaria,J. Reine-Adelaide,1
I. Traor\u00e9,L. Butelle,1
