Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
V. Parigini,67,0,1,0,0,0,1
L. Memushaj,80,0,0,0,1,0,1
G. Di Chiara,80,1,0,0,0,1,0
B. Djimsiti,90,1,0,0,0,0,1
G. Letizia,90,1,0,0,0,0,1
D. Cataldi,90,0,0,0,1,0,1
G. Pu\u015fca\u015f,90,0,1,0,0,0,1
R. Chibsah,90,0,0,0,1,0,1
A. Brignoli,90,0,0,1,0,1,0
M. D'Alessandro,90,0,1,0,0,0,1
A. Costa,90,1,0,0,0,1,0
E. Brignola,23,0,1,0,0,1,0
M. Coda,10,0,1,0,0,0,1
B. Gyamfi,10,1,0,0,0,0,1
