Source,Target,Weight
A. Oyongo,C. Ninga,5
Pedro Mendes,N. Cozza,4
D. Congr\u00e9,J. Sambia,4
J. Sambia,G. Sio,3
Pedro Mendes,A. Oyongo,3
B. Lecomte,D. Congr\u00e9,3
J. Sambia,Pedro Mendes,3
N. Cozza,A. Oyongo,3
Pedro Mendes,D. Congr\u00e9,3
D. Congr\u00e9,B. Lecomte,3
N. Cozza,Pedro Mendes,3
K. Dolly,J. Sambia,3
D. Congr\u00e9,Pedro Mendes,3
C. Ninga,D. Congr\u00e9,3
C. Ninga,P. Lasne,3
P. Lasne,Pedro Mendes,3
E. Skhiri,D. Congr\u00e9,2
D. Congr\u00e9,E. Skhiri,2
E. Skhiri,N. Cozza,2
D. Congr\u00e9,G. Sio,2
Pedro Mendes,B. Lecomte,2
N. Cozza,K. Dolly,2
Pedro Mendes,G. Sio,2
J. Sambia,E. Skhiri,2
J. Sambia,D. Congr\u00e9,2
Pedro Mendes,E. Skhiri,2
P. Lasne,C. Ninga,2
K. Dolly,Pedro Mendes,2
G. Sio,C. Ninga,2
J. Sambia,K. Dolly,2
G. Sio,B. Lecomte,2
P. Lasne,A. Oyongo,2
Pedro Mendes,J. Sambia,2
B. Lecomte,C. Ninga,2
A. Oyongo,N. Cozza,2
C. Ninga,A. Oyongo,1
G. Sio,K. Dolly,1
E. Skhiri,J. Sambia,1
K. Dolly,N. Cozza,1
G. Sio,A. Oyongo,1
N. Cozza,J. Sambia,1
B. Lecomte,Pedro Mendes,1
J. Sambia,C. Ninga,1
N. Cozza,G. Sio,1
G. Sio,P. Lasne,1
B. Lecomte,A. Oyongo,1
G. Sio,N. Cozza,1
A. Oyongo,D. Congr\u00e9,1
A. Oyongo,B. Lecomte,1
A. Oyongo,J. Sambia,1
A. Oyongo,P. Lasne,1
A. Oyongo,G. Sio,1
A. Oyongo,Pedro Mendes,1
E. Skhiri,A. Oyongo,1
C. Ninga,N. Cozza,1
C. Ninga,J. Sambia,1
D. Congr\u00e9,A. Oyongo,1
E. Skhiri,B. Lecomte,1
D. Congr\u00e9,P. Lasne,1
C. Ninga,E. Skhiri,1
E. Skhiri,Pedro Mendes,1
C. Ninga,Pedro Mendes,1
K. Dolly,E. Skhiri,1
C. Ninga,K. Dolly,1
N. Cozza,P. Lasne,1
P. Lasne,K. Dolly,1
B. Lecomte,P. Lasne,1
K. Dolly,C. Ninga,1
K. Dolly,D. Congr\u00e9,1
G. Sio,D. Congr\u00e9,1
Pedro Mendes,K. Dolly,1
G. Sio,Pedro Mendes,1
B. Lecomte,G. Sio,1
