Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
F. Bernardeschi,67,0,0,0,1,1,0
M. Mand\u017euki\u0107,82,0,1,0,0,0,1
A. Barzagli,90,1,0,0,0,0,1
Alex Sandro,90,1,0,0,0,1,0
M. Pjani\u0107,90,0,0,0,1,0,1
P. Dybala,90,0,1,0,0,1,0
D. Rugani,90,1,0,0,0,0,1
G. Higua\u00edn,90,0,1,0,0,0,1
B. Matuidi,90,0,0,0,1,1,0
M. De Sciglio,90,1,0,0,0,0,1
W. Szcz\u0119sny,90,0,0,1,0,0,1
Douglas Costa,23,0,0,0,1,1,0
R. Bentancur,8,0,0,0,1,0,1
