Source,Target,Weight
S. Ag\u00fcero,K. Walker,2
A. Laporte,Fernandinho,1
O. Zinchenko,David Silva,1
K. De Bruyne,K. Walker,1
A. Laporte,K. De Bruyne,1
David Silva,S. Ag\u00fcero,1
David Silva,O. Zinchenko,1
Fernandinho,A. Laporte,1
A. Laporte,Ederson,1
K. Walker,A. Laporte,1
Ederson,A. Laporte,1
K. Walker,S. Ag\u00fcero,1
K. Walker,Fernandinho,1
N. Otamendi,David Silva,1
David Silva,R. Sterling,1
K. Walker,N. Otamendi,1
Fernandinho,R. Sterling,1
R. Sterling,K. De Bruyne,1
R. Sterling,David Silva,1
