Source,Target,Weight
M. Demb\u00e9l\u00e9,C. Eriksen,4
J. Vertonghen,E. Dier,4
M. Sissoko,M. Demb\u00e9l\u00e9,4
S. Aurier,M. Sissoko,4
C. Eriksen,Son Heung-Min,3
E. Dier,S. Aurier,3
D. Rose,C. Eriksen,3
M. Demb\u00e9l\u00e9,D. Rose,3
E. Dier,M. Demb\u00e9l\u00e9,2
M. Demb\u00e9l\u00e9,J. Vertonghen,2
E. Dier,M. Sissoko,2
E. Lamela,C. Eriksen,2
C. Eriksen,S. Aurier,2
Son Heung-Min,M. Demb\u00e9l\u00e9,2
C. Eriksen,E. Lamela,2
M. Demb\u00e9l\u00e9,E. Dier,2
Son Heung-Min,E. Dier,2
S. Aurier,M. Demb\u00e9l\u00e9,2
E. Lamela,M. Demb\u00e9l\u00e9,2
M. Demb\u00e9l\u00e9,E. Lamela,2
M. Sissoko,C. Eriksen,2
C. Eriksen,J. Vertonghen,2
E. Lamela,H. Winks,1
H. Winks,E. Lamela,1
M. Demb\u00e9l\u00e9,Son Heung-Min,1
Son Heung-Min,M. Sissoko,1
H. Kane,E. Dier,1
D. Rose,M. Demb\u00e9l\u00e9,1
H. Kane,S. Aurier,1
Son Heung-Min,E. Lamela,1
E. Lamela,E. Dier,1
S. Aurier,Son Heung-Min,1
J. Vertonghen,H. Kane,1
S. Aurier,H. Winks,1
Son Heung-Min,H. Winks,1
H. Winks,Son Heung-Min,1
C. Eriksen,M. Sissoko,1
C. Eriksen,M. Demb\u00e9l\u00e9,1
M. Sissoko,J. Vertonghen,1
H. Winks,D. Rose,1
E. Dier,J. Vertonghen,1
D. Rose,J. Vertonghen,1
E. Dier,Son Heung-Min,1
E. Dier,H. Kane,1
E. Dier,E. Lamela,1
Son Heung-Min,S. Aurier,1
J. Vertonghen,C. Eriksen,1
C. Eriksen,D. Rose,1
E. Lamela,D. Rose,1
S. Aurier,E. Dier,1
D. Rose,S. Aurier,1
D. Rose,E. Lamela,1
M. Sissoko,Son Heung-Min,1
M. Sissoko,S. Aurier,1
J. Vertonghen,M. Sissoko,1
E. Lamela,H. Kane,1
