Source,Target,Weight
M. Tisserand,K. Casteels,4
F. Uduokhai,Camacho,4
Camacho,J. Guilavogui,3
J. B\u0142aszczykowski,P. Verhaegh,3
Y. Mall\u0131,G. Itter,3
Camacho,F. Uduokhai,3
P. Verhaegh,M. Tisserand,3
K. Casteels,Y. Mall\u0131,3
J. Guilavogui,D. Origi,2
J. B\u0142aszczykowski,M. Arnold,2
F. Uduokhai,J. Guilavogui,2
G. Itter,F. Uduokhai,2
Camacho,M. Arnold,2
J. Guilavogui,K. Casteels,2
M. Arnold,Camacho,2
P. Verhaegh,J. B\u0142aszczykowski,2
G. Itter,Y. Mall\u0131,2
K. Casteels,F. Uduokhai,2
J. B\u0142aszczykowski,J. Guilavogui,2
M. Arnold,J. B\u0142aszczykowski,2
Camacho,P. Verhaegh,2
J. Guilavogui,P. Verhaegh,2
K. Casteels,M. Tisserand,2
K. Casteels,G. Itter,2
P. Verhaegh,J. Guilavogui,2
J. Guilavogui,Camacho,2
M. Arnold,K. Casteels,1
J. Guilavogui,F. Uduokhai,1
F. Uduokhai,J. B\u0142aszczykowski,1
J. Guilavogui,M. Arnold,1
G. Itter,K. Casteels,1
Camacho,G. Itter,1
K. Casteels,D. Origi,1
Camacho,J. B\u0142aszczykowski,1
Y. Mall\u0131,J. Guilavogui,1
D. Origi,J. Guilavogui,1
M. Tisserand,F. Uduokhai,1
D. Origi,M. Arnold,1
D. Origi,M. Tisserand,1
J. B\u0142aszczykowski,Camacho,1
Y. Mall\u0131,D. Origi,1
J. B\u0142aszczykowski,K. Casteels,1
M. Tisserand,D. Origi,1
P. Verhaegh,G. Itter,1
D. Origi,J. B\u0142aszczykowski,1
Y. Mall\u0131,Camacho,1
F. Uduokhai,Y. Mall\u0131,1
M. Arnold,D. Origi,1
M. Arnold,J. Guilavogui,1
P. Verhaegh,M. Arnold,1
K. Casteels,J. B\u0142aszczykowski,1
M. Arnold,M. Tisserand,1
J. Guilavogui,J. B\u0142aszczykowski,1
K. Casteels,M. Arnold,1
M. Tisserand,Camacho,1
M. Arnold,F. Uduokhai,1
G. Itter,P. Verhaegh,1
G. Itter,M. Tisserand,1
Y. Mall\u0131,M. Arnold,1
F. Uduokhai,K. Casteels,1
F. Uduokhai,G. Itter,1
M. Arnold,Y. Mall\u0131,1
D. Origi,K. Casteels,1
M. Tisserand,P. Verhaegh,1
G. Itter,Camacho,1
G. Itter,J. Guilavogui,1
Camacho,K. Casteels,1
M. Tisserand,M. Arnold,1
J. Guilavogui,M. Tisserand,1
D. Origi,Camacho,1
J. Guilavogui,G. Itter,1
