Source,Target,Weight
M. Yoshida,V. van Dijk,2
Oriol Romeu,S. Boufal,2
V. van Dijk,M. Yoshida,2
S. Boufal,M. Lemina,1
C. Austin,R. Bertrand,1
F. Forster,C. Austin,1
V. van Dijk,Oriol Romeu,1
V. van Dijk,F. Forster,1
C\u00e9dric Soares,Oriol Romeu,1
S. Boufal,Oriol Romeu,1
R. Bertrand,D. Tadi\u0107,1
Oriol Romeu,S. Davis,1
M. Lemina,C\u00e9dric Soares,1
D. Tadi\u0107,V. van Dijk,1
C. Austin,D. Tadi\u0107,1
C\u00e9dric Soares,M. Yoshida,1
S. Davis,Oriol Romeu,1
D. Tadi\u0107,M. Lemina,1
C. Austin,C\u00e9dric Soares,1
M. Yoshida,S. Davis,1
M. Yoshida,C. Austin,1
S. Boufal,R. Bertrand,1
M. Lemina,C. Austin,1
S. Davis,V. van Dijk,1
R. Bertrand,S. Boufal,1
