Source,Target,Weight
D. Lovren,R. Klavan,3
R. Klavan,A. Robertson,3
J. Gomez,D. Lovren,3
G. Wijnaldum,Philippe Coutinho,3
A. Oxlade-Chamberlain,J. Gomez,3
Philippe Coutinho,Roberto Firmino,3
Philippe Coutinho,R. Klavan,2
D. Lovren,J. Gomez,2
G. Wijnaldum,J. Henderson,2
J. Henderson,Philippe Coutinho,2
R. Klavan,D. Lovren,2
J. Henderson,G. Wijnaldum,2
A. Oxlade-Chamberlain,D. Lovren,2
S. Mignolet,D. Lovren,2
R. Klavan,J. Henderson,2
A. Oxlade-Chamberlain,Philippe Coutinho,2
Roberto Firmino,J. Henderson,2
R. Klavan,S. Mignolet,2
J. Henderson,Roberto Firmino,2
Roberto Firmino,A. Robertson,2
D. Lovren,S. Mignolet,2
R. Klavan,G. Wijnaldum,1
A. Robertson,G. Wijnaldum,1
Roberto Firmino,J. Gomez,1
S. Mignolet,R. Klavan,1
A. Robertson,Roberto Firmino,1
A. Robertson,S. Mignolet,1
Roberto Firmino,Philippe Coutinho,1
S. Mignolet,A. Oxlade-Chamberlain,1
J. Gomez,A. Oxlade-Chamberlain,1
G. Wijnaldum,Roberto Firmino,1
A. Robertson,R. Klavan,1
Philippe Coutinho,Mohamed Salah,1
J. Henderson,D. Lovren,1
G. Wijnaldum,A. Oxlade-Chamberlain,1
J. Henderson,R. Klavan,1
Philippe Coutinho,D. Lovren,1
S. Mignolet,G. Wijnaldum,1
J. Henderson,S. Mignolet,1
Philippe Coutinho,A. Oxlade-Chamberlain,1
D. Lovren,G. Wijnaldum,1
J. Gomez,Philippe Coutinho,1
Mohamed Salah,A. Oxlade-Chamberlain,1
A. Robertson,Philippe Coutinho,1
S. Mignolet,J. Gomez,1
D. Lovren,Roberto Firmino,1
Roberto Firmino,R. Klavan,1
J. Gomez,G. Wijnaldum,1
J. Gomez,J. Henderson,1
D. Lovren,A. Robertson,1
D. Lovren,J. Henderson,1
Roberto Firmino,A. Oxlade-Chamberlain,1
A. Robertson,J. Henderson,1
Philippe Coutinho,J. Henderson,1
J. Henderson,A. Robertson,1
A. Robertson,A. Oxlade-Chamberlain,1
