Source,Target,Weight
Rafinha,N. S\u00fcle,5
Rafinha,Juan Bernat,5
Juan Bernat,Rafinha,4
Rafinha,C. Tolisso,4
J. Kimmich,J. Boateng,4
Javi Mart\u00ednez,J. Kimmich,3
J. Kimmich,Javi Mart\u00ednez,3
J. Boateng,N. S\u00fcle,3
N. S\u00fcle,Javi Mart\u00ednez,3
C. Tolisso,Rafinha,3
Javi Mart\u00ednez,S. Rudy,3
N. S\u00fcle,Rafinha,3
J. Kimmich,A. Robben,2
Javi Mart\u00ednez,S. Ulreich,2
A. Robben,J. Boateng,2
J. Boateng,J. Kimmich,2
S. Rudy,C. Tolisso,2
J. Kimmich,Rafinha,2
S. Ulreich,J. Kimmich,2
J. Boateng,S. Ulreich,2
Javi Mart\u00ednez,Rafinha,2
N. S\u00fcle,S. Rudy,2
S. Rudy,A. Robben,2
S. Rudy,Javi Mart\u00ednez,2
N. S\u00fcle,S. Ulreich,2
S. Ulreich,Rafinha,2
Javi Mart\u00ednez,C. Tolisso,2
S. Rudy,J. Kimmich,2
C. Tolisso,S. Rudy,2
A. Robben,S. Wagner,2
Juan Bernat,S. Rudy,1
A. Robben,Javi Mart\u00ednez,1
Javi Mart\u00ednez,N. S\u00fcle,1
S. Wagner,Juan Bernat,1
J. Boateng,S. Wagner,1
S. Ulreich,A. Robben,1
N. S\u00fcle,J. Kimmich,1
N. S\u00fcle,S. Wagner,1
S. Rudy,S. Ulreich,1
Rafinha,A. Robben,1
S. Rudy,N. S\u00fcle,1
J. Boateng,Javi Mart\u00ednez,1
S. Rudy,J. Boateng,1
C. Tolisso,Javi Mart\u00ednez,1
Juan Bernat,Javi Mart\u00ednez,1
A. Robben,S. Rudy,1
S. Ulreich,N. S\u00fcle,1
J. Kimmich,S. Wagner,1
Rafinha,J. Kimmich,1
J. Boateng,S. Rudy,1
A. Robben,J. Kimmich,1
J. Kimmich,N. S\u00fcle,1
S. Ulreich,J. Boateng,1
C. Tolisso,J. Kimmich,1
C. Tolisso,A. Robben,1
N. S\u00fcle,J. Boateng,1
S. Wagner,A. Robben,1
Juan Bernat,N. S\u00fcle,1
C. Tolisso,Juan Bernat,1
S. Wagner,Rafinha,1
J. Kimmich,C. Tolisso,1
S. Wagner,J. Kimmich,1
S. Wagner,Javi Mart\u00ednez,1
S. Ulreich,S. Rudy,1
J. Kimmich,S. Ulreich,1
Rafinha,Javi Mart\u00ednez,1
Javi Mart\u00ednez,J. Boateng,1
