Source,Target,Weight
Jordi Alba,Iniesta,2
Sergio Busquets,L. Messi,2
L. Su\u00e1rez,Sergio Busquets,2
I. Rakiti\u0107,M. ter Stegen,1
L. Messi,I. Rakiti\u0107,1
L. Su\u00e1rez,L. Messi,1
Denis Su\u00e1rez,Sergi Roberto,1
Jordi Alba,L. Su\u00e1rez,1
Iniesta,Sergio Busquets,1
Sergio Busquets,Iniesta,1
L. Su\u00e1rez,Jordi Alba,1
Iniesta,Jordi Alba,1
M. ter Stegen,J. Mascherano,1
M. ter Stegen,Denis Su\u00e1rez,1
Iniesta,L. Su\u00e1rez,1
J. Mascherano,M. ter Stegen,1
J. Mascherano,Sergio Busquets,1
Sergi Roberto,L. Su\u00e1rez,1
L. Messi,L. Su\u00e1rez,1
Sergio Busquets,Jordi Alba,1
