Source,Target,Weight
M. Ostrzolek,F. Klaus,4
O. Sorg,P. Tschauner,4
P. Tschauner,M. Ostrzolek,3
N. F\u00fcllkrug,M. Ostrzolek,3
J. Korb,C. Benschop,3
S. San\u00e9,C. Benschop,3
O. Sorg,W. Anton,3
M. Bakalorz,W. Anton,2
W. Anton,N. F\u00fcllkrug,2
M. Ostrzolek,M. Schmiedebach,2
C. Benschop,N. F\u00fcllkrug,2
F. Klaus,P. Tschauner,2
F. Klaus,J. Korb,2
M. Ostrzolek,S. San\u00e9,2
M. Bakalorz,J. Korb,2
F. Klaus,M. Ostrzolek,2
C. Benschop,M. Bakalorz,2
S. San\u00e9,F. Klaus,2
M. Schmiedebach,O. Sorg,2
J. Korb,O. Sorg,2
P. Tschauner,J. Korb,2
W. Anton,P. Tschauner,2
F. Klaus,N. F\u00fcllkrug,2
W. Anton,M. Bakalorz,2
J. Korb,W. Anton,2
N. F\u00fcllkrug,C. Benschop,2
W. Anton,S. San\u00e9,2
P. Tschauner,O. Sorg,2
C. Benschop,W. Anton,1
M. Schmiedebach,M. Ostrzolek,1
S. San\u00e9,N. F\u00fcllkrug,1
J. Korb,P. Tschauner,1
M. Schmiedebach,J. Korb,1
M. Schmiedebach,S. San\u00e9,1
I. Fossum,J. Korb,1
W. Anton,I. Fossum,1
W. Anton,M. Ostrzolek,1
J. Korb,I. Fossum,1
S. San\u00e9,O. Sorg,1
M. Bakalorz,N. F\u00fcllkrug,1
F. Klaus,M. Bakalorz,1
P. Tschauner,C. Benschop,1
N. F\u00fcllkrug,F. Klaus,1
M. Ostrzolek,W. Anton,1
M. Schmiedebach,F. Klaus,1
J. Korb,M. Bakalorz,1
M. Bakalorz,P. Tschauner,1
O. Sorg,M. Schmiedebach,1
I. Fossum,W. Anton,1
M. Schmiedebach,W. Anton,1
P. Tschauner,W. Anton,1
M. Ostrzolek,C. Benschop,1
N. F\u00fcllkrug,M. Schmiedebach,1
I. Fossum,O. Sorg,1
I. Fossum,M. Bakalorz,1
F. Klaus,S. San\u00e9,1
I. Fossum,S. San\u00e9,1
O. Sorg,F. Klaus,1
S. San\u00e9,P. Tschauner,1
C. Benschop,J. Korb,1
P. Tschauner,S. San\u00e9,1
N. F\u00fcllkrug,S. San\u00e9,1
F. Klaus,M. Schmiedebach,1
M. Ostrzolek,N. F\u00fcllkrug,1
S. San\u00e9,J. Korb,1
S. San\u00e9,M. Bakalorz,1
I. Fossum,F. Klaus,1
M. Bakalorz,F. Klaus,1
J. Korb,M. Ostrzolek,1
W. Anton,F. Klaus,1
C. Benschop,S. San\u00e9,1
F. Klaus,I. Fossum,1
O. Sorg,M. Bakalorz,1
M. Bakalorz,O. Sorg,1
O. Sorg,I. Fossum,1
C. Benschop,O. Sorg,1
C. Benschop,F. Klaus,1
F. Klaus,O. Sorg,1
C. Benschop,I. Fossum,1
W. Anton,O. Sorg,1
C. Benschop,M. Schmiedebach,1
O. Sorg,C. Benschop,1
M. Bakalorz,M. Schmiedebach,1
P. Tschauner,I. Fossum,1
