Source,Target,Weight
D. Astori,M. Badelj,4
Vitor Hugo,V. Laurini,3
V. Laurini,C. Th\u00e9r\u00e9au,2
M. Badelj,C. Biraghi,2
D. Astori,V. Eysseric,2
V. Laurini,G. Simeone,2
M. Badelj,J. Veretout,2
C. Th\u00e9r\u00e9au,Vitor Hugo,2
V. Eysseric,M. Badelj,2
V. Eysseric,G. Simeone,2
J. Veretout,M. Badelj,2
V. Laurini,Vitor Hugo,2
M. Sportiello,D. Astori,2
V. Laurini,V. Eysseric,2
D. Astori,V. Laurini,2
J. Veretout,D. Astori,2
M. Badelj,D. Astori,2
Vitor Hugo,D. Astori,2
M. Sportiello,V. Laurini,1
J. Veretout,V. Laurini,1
D. Astori,C. Th\u00e9r\u00e9au,1
C. Biraghi,C. Th\u00e9r\u00e9au,1
D. Astori,J. Veretout,1
C. Th\u00e9r\u00e9au,J. Veretout,1
G. Simeone,Vitor Hugo,1
J. Veretout,C. Th\u00e9r\u00e9au,1
G. Simeone,C. Th\u00e9r\u00e9au,1
G. Simeone,J. Veretout,1
C. Biraghi,J. Veretout,1
J. Veretout,F. Chiesa,1
G. Simeone,D. Astori,1
V. Laurini,M. Sportiello,1
Vitor Hugo,G. Simeone,1
J. Veretout,Vitor Hugo,1
M. Badelj,V. Laurini,1
V. Eysseric,F. Chiesa,1
M. Badelj,G. Simeone,1
Vitor Hugo,F. Chiesa,1
M. Badelj,Vitor Hugo,1
C. Th\u00e9r\u00e9au,M. Sportiello,1
C. Th\u00e9r\u00e9au,V. Laurini,1
V. Laurini,M. Badelj,1
F. Chiesa,V. Laurini,1
J. Veretout,C. Biraghi,1
Vitor Hugo,J. Veretout,1
C. Th\u00e9r\u00e9au,V. Eysseric,1
V. Laurini,D. Astori,1
G. Simeone,V. Eysseric,1
D. Astori,Vitor Hugo,1
F. Chiesa,V. Eysseric,1
M. Badelj,C. Th\u00e9r\u00e9au,1
M. Badelj,M. Sportiello,1
C. Biraghi,M. Badelj,1
G. Simeone,M. Badelj,1
V. Eysseric,D. Astori,1
V. Eysseric,J. Veretout,1
F. Chiesa,J. Veretout,1
