Source,Target,Weight
R. B\u00fcrki,S. Papastathopoulos,2
M. G\u00f6tze,R. B\u00fcrki,1
S. Papastathopoulos,J. Weigl,1
\u0141. Piszczek,S. Papastathopoulos,1
S. Kagawa,\u0141. Piszczek,1
A. Sch\u00fcrrle,R. B\u00fcrki,1
J. Toljan,M. G\u00f6tze,1
S. Papastathopoulos,S. Kagawa,1
J. Weigl,\u00d6. Toprak,1
M. G\u00f6tze,J. Weigl,1
S. Papastathopoulos,\u00d6. Toprak,1
\u00d6. Toprak,M. G\u00f6tze,1
\u00d6. Toprak,S. Papastathopoulos,1
J. Toljan,A. Sch\u00fcrrle,1
S. Papastathopoulos,J. Toljan,1
S. Papastathopoulos,J. Sancho,1
J. Sancho,J. Toljan,1
