Source,Target,Weight
I. Abate,L. Bonucci,4
I. Abate,F. Kessi\u00e9,3
A. Romagnoli,R. Rodr\u00edguez,3
F. Kessi\u00e9,I. Abate,3
R. Rodr\u00edguez,H. \u00c7alhano\u011flu,3
L. Bonucci,I. Abate,3
H. \u00c7alhano\u011flu,G. Bonaventura,2
I. Abate,M. Locatelli,2
L. Bonucci,A. Romagnoli,2
F. Kessi\u00e9,R. Rodr\u00edguez,2
G. Donnarumma,G. Bonaventura,2
M. Locatelli,F. Kessi\u00e9,2
A. Romagnoli,L. Bonucci,2
G. Bonaventura,M. Musacchio,2
G. Bonaventura,H. \u00c7alhano\u011flu,2
R. Rodr\u00edguez,A. Romagnoli,2
R. Rodr\u00edguez,P. Cutrone,2
H. \u00c7alhano\u011flu,M. Locatelli,2
F. Kessi\u00e9,A. Romagnoli,1
P. Cutrone,I. Abate,1
Suso,F. Kessi\u00e9,1
G. Bonaventura,R. Rodr\u00edguez,1
F. Borini,I. Abate,1
R. Rodr\u00edguez,Suso,1
R. Rodr\u00edguez,M. Locatelli,1
M. Locatelli,G. Donnarumma,1
P. Cutrone,F. Kessi\u00e9,1
R. Rodr\u00edguez,L. Bonucci,1
G. Bonaventura,M. Locatelli,1
G. Donnarumma,I. Abate,1
L. Bonucci,H. \u00c7alhano\u011flu,1
G. Bonaventura,L. Bonucci,1
H. \u00c7alhano\u011flu,M. Musacchio,1
P. Cutrone,R. Rodr\u00edguez,1
F. Kessi\u00e9,P. Cutrone,1
I. Abate,F. Borini,1
M. Locatelli,G. Bonaventura,1
G. Bonaventura,F. Kessi\u00e9,1
H. \u00c7alhano\u011flu,R. Rodr\u00edguez,1
F. Borini,G. Bonaventura,1
G. Bonaventura,G. Donnarumma,1
M. Musacchio,F. Borini,1
M. Locatelli,P. Cutrone,1
F. Borini,F. Kessi\u00e9,1
L. Bonucci,G. Donnarumma,1
M. Locatelli,H. \u00c7alhano\u011flu,1
P. Cutrone,G. Bonaventura,1
M. Locatelli,R. Rodr\u00edguez,1
I. Abate,P. Cutrone,1
F. Kessi\u00e9,F. Borini,1
M. Musacchio,I. Abate,1
F. Kessi\u00e9,Suso,1
H. \u00c7alhano\u011flu,L. Bonucci,1
L. Bonucci,M. Locatelli,1
Suso,G. Bonaventura,1
L. Bonucci,R. Rodr\u00edguez,1
M. Locatelli,I. Abate,1
F. Kessi\u00e9,G. Bonaventura,1
P. Cutrone,M. Locatelli,1
M. Musacchio,F. Kessi\u00e9,1
