Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
M. Bi\u0161evac,46,1,0,0,0,0,1
Caf\u00fa,57,0,0,0,1,0,1
O. Nguette,79,0,1,0,0,0,1
Iv\u00e1n Balliu,90,1,0,0,0,0,1
G. Poblete,90,0,0,0,1,0,1
T. Didillon,90,0,0,1,0,0,1
M. Dossevi,90,0,0,0,1,0,1
N. Roux,90,0,1,0,0,0,1
J. Rivierez,90,1,0,0,0,0,1
R. Cohade,90,0,0,0,1,0,1
M. Niakhat\u00e9,90,1,0,0,0,1,0
N. Basin,44,1,0,0,0,1,0
I. Niane,33,0,1,0,0,0,1
B. Fern\u00e1ndez,11,0,1,0,0,0,1
