Source,Target,Weight
R. Rodr\u00edguez,L. Bonucci,3
L. Bonucci,M. Musacchio,2
N. Kalini\u0107,R. Rodr\u00edguez,1
L. Biglia,L. Bonucci,1
N. Kalini\u0107,Andr\u00e9 Silva,1
M. Musacchio,N. Kalini\u0107,1
L. Bonucci,H. \u00c7alhano\u011flu,1
M. Musacchio,L. Bonucci,1
L. Bonucci,F. Kessi\u00e9,1
M. Musacchio,F. Kessi\u00e9,1
Andr\u00e9 Silva,R. Rodr\u00edguez,1
F. Kessi\u00e9,N. Kalini\u0107,1
L. Bonucci,G. Donnarumma,1
F. Kessi\u00e9,G. Bonaventura,1
H. \u00c7alhano\u011flu,R. Rodr\u00edguez,1
G. Donnarumma,F. Kessi\u00e9,1
H. \u00c7alhano\u011flu,L. Biglia,1
F. Kessi\u00e9,M. Musacchio,1
