Source,Target,Weight
N. H\u00f6fler,M. Terrazzino,3
M. Terrazzino,J. Haberer,2
M. Frantz,F. Niederlechner,2
A. Schwolow,M. Frantz,1
F. Niederlechner,P. Stenzel,1
C. S\u00f6y\u00fcnc\u00fc,N. H\u00f6fler,1
N. H\u00f6fler,M. Frantz,1
M. Terrazzino,N. H\u00f6fler,1
F. Niederlechner,N. H\u00f6fler,1
J. Haberer,M. Terrazzino,1
P. Stenzel,P. Lienhart,1
M. Terrazzino,C. S\u00f6y\u00fcnc\u00fc,1
J. Haberer,M. Frantz,1
P. Lienhart,A. Schwolow,1
M. Terrazzino,F. Niederlechner,1
M. Frantz,M. Terrazzino,1
J. Schuster,N. H\u00f6fler,1
C. S\u00f6y\u00fcnc\u00fc,P. Lienhart,1
M. Terrazzino,J. Schuster,1
M. Terrazzino,C. G\u00fcnter,1
P. Lienhart,C. S\u00f6y\u00fcnc\u00fc,1
C. G\u00fcnter,M. Terrazzino,1
