Source,Target,Weight
Dani Garc\u00eda,Jos\u00e9 \u00c1ngel,3
Jos\u00e9 \u00c1ngel,Kike Garc\u00eda,3
Lomb\u00e1n,Dani Garc\u00eda,2
Asier Riesgo,Kike Garc\u00eda,2
F. Orellana,Asier Riesgo,2
Dani Garc\u00eda,F. Orellana,2
Kike Garc\u00eda,Rub\u00e9n Pe\u00f1a,2
Kike Garc\u00eda,Dani Garc\u00eda,2
F. Orellana,Lomb\u00e1n,1
Dani Garc\u00eda,Lomb\u00e1n,1
P. Diop,Dani Garc\u00eda,1
Paulo Oliveira,Lomb\u00e1n,1
Dani Garc\u00eda,Paulo Oliveira,1
G. Escalante,Jos\u00e9 \u00c1ngel,1
Jos\u00e9 \u00c1ngel,Dani Garc\u00eda,1
F. Orellana,Rub\u00e9n Pe\u00f1a,1
Jos\u00e9 \u00c1ngel,Asier Riesgo,1
Rub\u00e9n Pe\u00f1a,Kike Garc\u00eda,1
G. Escalante,Kike Garc\u00eda,1
Kike Garc\u00eda,G. Escalante,1
Kike Garc\u00eda,T. Inui,1
Lomb\u00e1n,P. Diop,1
Jos\u00e9 \u00c1ngel,F. Orellana,1
Kike Garc\u00eda,Paulo Oliveira,1
Rub\u00e9n Pe\u00f1a,P. Diop,1
Rub\u00e9n Pe\u00f1a,Lomb\u00e1n,1
Paulo Oliveira,Dani Garc\u00eda,1
Asier Riesgo,F. Orellana,1
G. Escalante,Lomb\u00e1n,1
Lomb\u00e1n,Jos\u00e9 \u00c1ngel,1
P. Diop,G. Escalante,1
Lomb\u00e1n,G. Escalante,1
