Source,Target,Weight
O. El Hajjam,B. Zungu,6
K. Ad\u00e9non,P. Gouano,5
B. Zungu,E. Bourgaud,5
E. Bourgaud,O. El Hajjam,5
P. Gouano,O. El Hajjam,5
E. Bourgaud,M. Konat\u00e9,4
M. Konat\u00e9,B. Zungu,4
P. Gouano,K. Ad\u00e9non,4
B. Zungu,P. Gouano,4
B. Dibassy,H. Manzala,4
K. Ad\u00e9non,H. Manzala,4
O. El Hajjam,E. Bourgaud,3
H. Manzala,T. Monconduit,3
M. Konat\u00e9,G. Kakuta,3
T. Monconduit,E. Bourgaud,3
B. Dibassy,T. Monconduit,3
K. Ad\u00e9non,B. Zungu,3
H. Manzala,K. Ad\u00e9non,3
G. Kakuta,M. Konat\u00e9,3
B. Dibassy,K. Ad\u00e9non,3
K. Ad\u00e9non,B. Dibassy,3
H. Manzala,B. Dibassy,3
H. Manzala,G. Kakuta,2
G. Kakuta,H. Manzala,2
G. Kakuta,B. Dibassy,2
R. Gurtner,K. Ad\u00e9non,2
T. Monconduit,M. Konat\u00e9,2
T. Monconduit,B. Dibassy,2
E. Bourgaud,G. Kakuta,2
O. El Hajjam,M. Konat\u00e9,2
M. Konat\u00e9,H. Manzala,2
H. Manzala,P. Gouano,2
O. El Hajjam,G. Kakuta,2
M. Konat\u00e9,O. El Hajjam,2
P. Gouano,M. Konat\u00e9,2
B. Zungu,B. Dibassy,2
P. Gouano,H. Manzala,1
G. Kakuta,T. Monconduit,1
T. Monconduit,O. El Hajjam,1
E. Bourgaud,K. Ad\u00e9non,1
E. Bourgaud,H. Manzala,1
P. Gouano,B. Zungu,1
K. Ad\u00e9non,E. Bourgaud,1
B. Dibassy,R. Gurtner,1
B. Zungu,K. Ad\u00e9non,1
M. Konat\u00e9,T. Monconduit,1
H. Manzala,E. Bourgaud,1
O. El Hajjam,K. Ad\u00e9non,1
E. Bourgaud,P. Gouano,1
M. Konat\u00e9,B. Dibassy,1
P. Gouano,E. Bourgaud,1
H. Manzala,R. Gurtner,1
T. Monconduit,K. Ad\u00e9non,1
K. Ad\u00e9non,T. Monconduit,1
G. Kakuta,R. Gurtner,1
T. Monconduit,H. Manzala,1
O. El Hajjam,B. Dibassy,1
G. Kakuta,E. Bourgaud,1
B. Dibassy,P. Gouano,1
B. Dibassy,G. Kakuta,1
E. Bourgaud,T. Monconduit,1
B. Dibassy,M. Konat\u00e9,1
B. Zungu,M. Konat\u00e9,1
B. Zungu,O. El Hajjam,1
R. Gurtner,O. El Hajjam,1
M. Konat\u00e9,K. Ad\u00e9non,1
M. Konat\u00e9,E. Bourgaud,1
