Source,Target,Weight
M. Silvestre,V. Regini,11
V. Regini,M. Silvestre,10
V. Regini,K. Linetty,7
D. Praet,L. Torreira,7
J. Sala,M. Silvestre,6
M. Silvestre,J. Sala,6
V. Regini,D. Pavlovic,6
D. Praet,F. Quagliarella,6
D. Pavlovic,D. Praet,5
\u00c9. Barreto,M. Silvestre,5
L. Torreira,V. Regini,4
D. Pavlovic,L. Torreira,4
M. Silvestre,\u00c9. Barreto,4
V. Regini,C. Puggioni,4
C. Puggioni,V. Regini,4
K. Linetty,D. Praet,4
F. Quagliarella,J. Sala,4
F. Quagliarella,D. Pavlovic,3
\u00c9. Barreto,D. Praet,3
V. Regini,D. Praet,3
L. Torreira,F. Bonazzoli,3
L. Torreira,J. Sala,3
F. Bonazzoli,\u00c9. Barreto,3
\u00c9. Barreto,V. Regini,3
J. Sala,G. Ram\u00edrez,3
L. Torreira,M. Silvestre,3
F. Quagliarella,D. Praet,3
L. Torreira,\u00c9. Barreto,3
C. Puggioni,M. Silvestre,3
J. Sala,F. Bonazzoli,3
M. Silvestre,L. Torreira,3
\u00c9. Barreto,J. Sala,3
F. Bonazzoli,V. Regini,3
J. Sala,C. Puggioni,3
J. Sala,V. Regini,3
J. Sala,\u00c9. Barreto,3
D. Praet,\u00c9. Barreto,2
K. Linetty,V. Regini,2
D. Pavlovic,F. Quagliarella,2
D. Pavlovic,K. Linetty,2
G. Ram\u00edrez,\u00c9. Barreto,2
G. Ram\u00edrez,J. Sala,2
L. Torreira,F. Quagliarella,2
K. Linetty,F. Quagliarella,2
M. Silvestre,C. Puggioni,2
\u00c9. Barreto,L. Torreira,2
F. Bonazzoli,J. Sala,2
G. Ram\u00edrez,V. Regini,2
V. Regini,F. Quagliarella,2
\u00c9. Barreto,G. Ram\u00edrez,2
G. Caprari,J. Sala,2
D. Praet,D. Pavlovic,2
C. Puggioni,D. Pavlovic,2
F. Quagliarella,K. Linetty,2
D. Praet,V. Regini,2
K. Linetty,D. Pavlovic,2
V. Regini,L. Torreira,1
F. Quagliarella,L. Torreira,1
D. Praet,G. Ram\u00edrez,1
D. Pavlovic,V. Regini,1
F. Bonazzoli,D. Praet,1
J. Sala,G. Caprari,1
D. Praet,K. Linetty,1
D. Praet,J. Sala,1
M. Silvestre,F. Bonazzoli,1
V. Regini,\u00c9. Barreto,1
J. Sala,D. Praet,1
F. Quagliarella,C. Puggioni,1
D. Pavlovic,F. Bonazzoli,1
C. Puggioni,G. Caprari,1
D. Pavlovic,M. Silvestre,1
L. Torreira,D. Pavlovic,1
G. Ram\u00edrez,L. Torreira,1
D. Pavlovic,C. Puggioni,1
K. Linetty,M. Silvestre,1
V. Regini,G. Ram\u00edrez,1
K. Linetty,C. Puggioni,1
K. Linetty,\u00c9. Barreto,1
C. Puggioni,D. Praet,1
\u00c9. Barreto,K. Linetty,1
G. Ram\u00edrez,D. Praet,1
C. Puggioni,\u00c9. Barreto,1
\u00c9. Barreto,F. Bonazzoli,1
D. Praet,G. Caprari,1
M. Silvestre,D. Praet,1
G. Caprari,G. Ram\u00edrez,1
