Source,Target,Weight
N. Viola,V. Belec,4
L. Venuti,B. Djimsiti,4
L. Memushaj,M. D'Alessandro,3
L. Venuti,N. Viola,3
N. Viola,A. Costa,3
D. Cataldi,N. Viola,3
B. Djimsiti,V. Belec,3
G. Letizia,L. Memushaj,3
N. Viola,D. Cataldi,3
A. Costa,B. Djimsiti,2
D. Cataldi,C. Lombardi,2
G. Letizia,A. Costa,2
A. Costa,L. Memushaj,2
L. Memushaj,N. Viola,2
M. D'Alessandro,G. Letizia,2
N. Viola,G. Letizia,2
V. Belec,P. Iemmello,2
C. Lombardi,N. Viola,2
B. Djimsiti,N. Viola,2
A. Costa,D. Cataldi,2
V. Belec,L. Venuti,2
B. Djimsiti,G. Letizia,2
B. Djimsiti,L. Venuti,2
M. D'Alessandro,L. Memushaj,1
P. Iemmello,G. Letizia,1
N. Viola,L. Venuti,1
C. Lombardi,M. D'Alessandro,1
V. Belec,C. Lombardi,1
L. Memushaj,P. Iemmello,1
C. Lombardi,B. Djimsiti,1
V. Belec,B. Djimsiti,1
B. Djimsiti,A. Costa,1
L. Memushaj,D. Cataldi,1
G. Letizia,V. Belec,1
P. Iemmello,C. Lombardi,1
C. Lombardi,L. Venuti,1
G. Letizia,C. Lombardi,1
M. D'Alessandro,N. Viola,1
G. Letizia,M. D'Alessandro,1
C. Lombardi,L. Memushaj,1
D. Cataldi,M. D'Alessandro,1
N. Viola,B. Djimsiti,1
L. Memushaj,L. Venuti,1
P. Iemmello,B. Djimsiti,1
G. Letizia,P. Iemmello,1
N. Viola,L. Memushaj,1
D. Cataldi,L. Venuti,1
L. Memushaj,C. Lombardi,1
B. Djimsiti,D. Cataldi,1
V. Belec,D. Cataldi,1
V. Belec,G. Letizia,1
L. Venuti,G. Letizia,1
P. Iemmello,L. Venuti,1
L. Venuti,D. Cataldi,1
A. Costa,G. Letizia,1
D. Cataldi,L. Memushaj,1
A. Costa,N. Viola,1
M. D'Alessandro,A. Costa,1
D. Cataldi,G. Letizia,1
G. Letizia,N. Viola,1
G. Letizia,B. Djimsiti,1
