Source,Target,Weight
P. Pogba,N. Mati\u0107,3
M. Rojo,P. Pogba,3
P. Pogba,Z. Ibrahimovi\u0107,2
N. Mati\u0107,P. Pogba,2
P. Jones,M. Rojo,2
Z. Ibrahimovi\u0107,P. Pogba,2
P. Jones,David de Gea,1
P. Pogba,A. Young,1
A. Young,P. Pogba,1
P. Pogba,M. Rashford,1
A. Young,Z. Ibrahimovi\u0107,1
Z. Ibrahimovi\u0107,M. Rojo,1
M. Rojo,P. Jones,1
Juan Mata,A. Young,1
R. Lukaku,N. Mati\u0107,1
N. Mati\u0107,A. Young,1
P. Pogba,P. Jones,1
Z. Ibrahimovi\u0107,P. Jones,1
N. Mati\u0107,Juan Mata,1
M. Rashford,P. Jones,1
R. Lukaku,Z. Ibrahimovi\u0107,1
Juan Mata,Z. Ibrahimovi\u0107,1
L. Shaw,M. Rojo,1
M. Rojo,L. Shaw,1
P. Pogba,R. Lukaku,1
P. Jones,Juan Mata,1
A. Young,P. Jones,1
David de Gea,M. Rojo,1
Juan Mata,P. Pogba,1
P. Pogba,L. Shaw,1
P. Jones,P. Pogba,1
P. Pogba,Juan Mata,1
L. Shaw,P. Pogba,1
Juan Mata,R. Lukaku,1
