Source,Target,Weight
P. Pogba,P. Jones,2
Z. Ibrahimovi\u0107,M. Rojo,2
Juan Mata,Z. Ibrahimovi\u0107,2
M. Rojo,P. Jones,1
R. Lukaku,Juan Mata,1
N. Mati\u0107,M. Rashford,1
M. Rashford,Z. Ibrahimovi\u0107,1
David de Gea,N. Mati\u0107,1
P. Jones,M. Rojo,1
R. Lukaku,P. Pogba,1
P. Jones,David de Gea,1
M. Rojo,Juan Mata,1
P. Jones,A. Young,1
M. Rashford,M. Rojo,1
Juan Mata,P. Pogba,1
M. Rojo,Z. Ibrahimovi\u0107,1
A. Young,Juan Mata,1
A. Young,P. Pogba,1
Z. Ibrahimovi\u0107,P. Pogba,1
M. Rojo,R. Lukaku,1
Z. Ibrahimovi\u0107,M. Rashford,1
P. Pogba,R. Lukaku,1
