Source,Target,Weight
S. Sensi,Pol Lirola,5
K. Babacar,M. Politano,5
C. Adjapong,S. Sensi,5
S. Missiroli,S. Sensi,5
S. Sensi,S. Missiroli,4
S. Sensi,F. Acerbi,4
M. Politano,Pol Lirola,4
Pol Lirola,L. Mazzitelli,4
M. Politano,S. Sensi,4
L. Mazzitelli,Pol Lirola,3
E. Goldaniga,S. Sensi,3
L. Mazzitelli,M. Politano,3
S. Missiroli,C. Dell'Orco,3
C. Adjapong,S. Missiroli,3
Pol Lirola,M. Politano,3
Pol Lirola,F. Acerbi,3
Pol Lirola,E. Goldaniga,3
S. Missiroli,K. Babacar,3
S. Sensi,C. Adjapong,2
S. Missiroli,M. Politano,2
S. Sensi,C. Dell'Orco,2
S. Sensi,E. Goldaniga,2
M. Politano,E. Goldaniga,2
F. Acerbi,C. Adjapong,2
S. Missiroli,C. Adjapong,2
M. Politano,F. Acerbi,2
F. Acerbi,S. Missiroli,2
F. Acerbi,L. Mazzitelli,2
C. Dell'Orco,K. Babacar,2
K. Babacar,C. Adjapong,2
C. Dell'Orco,Pol Lirola,2
E. Goldaniga,Pol Lirola,2
M. Politano,S. Missiroli,2
A. Consigli,S. Missiroli,2
S. Sensi,M. Politano,2
C. Dell'Orco,S. Missiroli,2
E. Goldaniga,M. Politano,2
Pol Lirola,S. Sensi,2
E. Goldaniga,A. Consigli,1
C. Adjapong,K. Babacar,1
A. Consigli,C. Dell'Orco,1
F. Acerbi,C. Dell'Orco,1
E. Goldaniga,S. Missiroli,1
Pol Lirola,C. Adjapong,1
Pol Lirola,K. Babacar,1
E. Goldaniga,L. Mazzitelli,1
M. Politano,L. Mazzitelli,1
C. Adjapong,E. Goldaniga,1
K. Babacar,F. Acerbi,1
M. Politano,K. Babacar,1
F. Acerbi,E. Goldaniga,1
C. Adjapong,A. Consigli,1
C. Dell'Orco,C. Adjapong,1
F. Acerbi,S. Sensi,1
F. Acerbi,K. Babacar,1
C. Dell'Orco,F. Acerbi,1
M. Politano,C. Adjapong,1
L. Mazzitelli,C. Dell'Orco,1
S. Sensi,A. Consigli,1
F. Acerbi,A. Consigli,1
L. Mazzitelli,F. Acerbi,1
K. Babacar,L. Mazzitelli,1
S. Missiroli,L. Mazzitelli,1
F. Acerbi,Pol Lirola,1
L. Mazzitelli,S. Sensi,1
A. Consigli,E. Goldaniga,1
