Source,Target,Weight
Zurutuza,Illarramendi,3
Aritz Elustondo,G. Rulli,2
Odriozola,G. Rulli,2
Illarramendi,Canales,2
Canales,Xabi Prieto,2
K\u00e9vin Rodrigues,Xabi Prieto,1
Diego Llorente,Aritz Elustondo,1
Xabi Prieto,Canales,1
Willian Jos\u00e9,Xabi Prieto,1
Canales,Odriozola,1
G. Rulli,Xabi Prieto,1
Xabi Prieto,Willian Jos\u00e9,1
Canales,Aritz Elustondo,1
Xabi Prieto,Zurutuza,1
G. Rulli,Aritz Elustondo,1
G. Rulli,K\u00e9vin Rodrigues,1
Aritz Elustondo,Zurutuza,1
Xabi Prieto,Odriozola,1
Willian Jos\u00e9,Canales,1
Aritz Elustondo,Willian Jos\u00e9,1
Xabi Prieto,A. Januzaj,1
G. Rulli,Diego Llorente,1
Illarramendi,Zurutuza,1
A. Januzaj,Canales,1
