Source,Target,Weight
N. Mukiele,I. Mbenza,5
I. Mbenza,N. Mukiele,4
P. Lasne,J. Roussillon,3
P. Lasne,I. Mbenza,3
I. Mbenza,P. Lasne,3
E. Skhiri,N. Mukiele,2
J. Roussillon,P. Lasne,2
Hilton,J. Roussillon,2
J. Roussillon,E. Skhiri,2
N. Mukiele,K. Dolly,2
Pedro Mendes,N. Mukiele,1
J. Roussillon,Pedro Mendes,1
N. Mukiele,K. B\u00e9rigaud,1
G. Sio,P. Lasne,1
I. Mbenza,K. B\u00e9rigaud,1
K. B\u00e9rigaud,E. Skhiri,1
J. Roussillon,G. Sio,1
N. Mukiele,Hilton,1
P. Lasne,N. Mukiele,1
N. Mukiele,P. Lasne,1
K. Dolly,N. Mukiele,1
K. B\u00e9rigaud,N. Mukiele,1
N. Mukiele,G. Sio,1
E. Skhiri,Hilton,1
P. Lasne,E. Skhiri,1
G. Sio,E. Skhiri,1
E. Skhiri,P. Lasne,1
K. Dolly,J. Roussillon,1
E. Skhiri,K. Dolly,1
