Source,Target,Weight
Nolito,W. Ben Yedder,4
W. Ben Yedder,Nolito,3
\u00c9. Banega,S. N'Zonzi,2
Pablo Sarabia,S. Kj\u00e6r,2
W. Ben Yedder,\u00c9. Banega,2
Pablo Sarabia,Jes\u00fas Navas,2
Jes\u00fas Navas,Pablo Sarabia,2
S. Kj\u00e6r,Pablo Sarabia,1
Sergio Escudero,Nolito,1
S. N'Zonzi,Sergio Escudero,1
\u00c9. Banega,Jes\u00fas Navas,1
\u00c9. Banega,Nolito,1
S. Kj\u00e6r,\u00c9. Banega,1
David Soria,S. N'Zonzi,1
Sergio Escudero,\u00c9. Banega,1
Pablo Sarabia,\u00c9. Banega,1
\u00c9. Banega,Sergio Escudero,1
S. N'Zonzi,W. Ben Yedder,1
C. Lenglet,Nolito,1
Jes\u00fas Navas,\u00c9. Banega,1
\u00c9. Banega,W. Ben Yedder,1
Nolito,G. Pizarro,1
S. N'Zonzi,C. Lenglet,1
W. Ben Yedder,S. N'Zonzi,1
\u00c9. Banega,Pablo Sarabia,1
Nolito,\u00c9. Banega,1
G. Pizarro,David Soria,1
