Source,Target,Weight
S. Kalou,P. Pekar\u00edk,3
P. Pekar\u00edk,S. Kalou,3
F. Lustenberger,V. Darida,2
P. Pekar\u00edk,M. Leckie,2
F. Lustenberger,R. Jarstein,2
R. Jarstein,M. Leckie,2
M. Leckie,P. Pekar\u00edk,2
K. Rekik,F. Lustenberger,2
M. Leckie,V. Lazaro,2
V. Darida,K. Rekik,2
M. Leckie,F. Lustenberger,1
F. Lustenberger,D. Selke,1
P. Skjelbred,F. Lustenberger,1
S. Kalou,V. Lazaro,1
P. Skjelbred,K. Rekik,1
V. Darida,P. Skjelbred,1
P. Skjelbred,M. Leckie,1
P. Pekar\u00edk,P. Skjelbred,1
K. Rekik,R. Jarstein,1
D. Selke,M. Leckie,1
P. Skjelbred,V. Lazaro,1
V. Lazaro,M. Plattenhardt,1
S. Kalou,P. Skjelbred,1
V. Lazaro,F. Lustenberger,1
K. Rekik,P. Skjelbred,1
V. Lazaro,V. Darida,1
V. Lazaro,M. Leckie,1
M. Leckie,S. Kalou,1
R. Jarstein,S. Kalou,1
M. Plattenhardt,V. Lazaro,1
V. Lazaro,P. Pekar\u00edk,1
R. Jarstein,V. Lazaro,1
V. Lazaro,R. Jarstein,1
M. Leckie,V. Darida,1
