Source,Target,Weight
Miiko Albornoz,I. Fossum,2
P. Schwegler,I. Fossum,2
I. Fossum,F. Klaus,2
S. San\u00e9,F. Klaus,1
I. Bebou,P. Schwegler,1
I. Bebou,I. Fossum,1
N. F\u00fcllkrug,I. Bebou,1
W. Anton,I. Bebou,1
Felipe,Miiko Albornoz,1
P. Schwegler,F. Klaus,1
W. Anton,S. San\u00e9,1
P. Tschauner,N. F\u00fcllkrug,1
W. Anton,P. Tschauner,1
N. F\u00fcllkrug,I. Fossum,1
F. Klaus,P. Schwegler,1
F. Klaus,N. F\u00fcllkrug,1
F. Klaus,W. Anton,1
Miiko Albornoz,Felipe,1
Felipe,S. San\u00e9,1
I. Fossum,N. F\u00fcllkrug,1
F. Klaus,I. Bebou,1
I. Fossum,Miiko Albornoz,1
I. Fossum,Felipe,1
N. F\u00fcllkrug,Miiko Albornoz,1
S. San\u00e9,W. Anton,1
I. Fossum,P. Schwegler,1
