Source,Target,Weight
S. Papastathopoulos,M. G\u00f6tze,9
M. G\u00f6tze,S. Papastathopoulos,9
S. Papastathopoulos,\u00d6. Toprak,8
M. G\u00f6tze,S. Kagawa,8
M. Dahoud,\u00d6. Toprak,8
\u00d6. Toprak,S. Papastathopoulos,7
R. B\u00fcrki,\u00d6. Toprak,7
\u00d6. Toprak,M. Dahoud,7
J. Weigl,M. Dahoud,7
\u00d6. Toprak,R. B\u00fcrki,6
S. Papastathopoulos,R. B\u00fcrki,5
S. Kagawa,M. G\u00f6tze,5
J. Toljan,S. Papastathopoulos,4
\u00d6. Toprak,J. Weigl,4
\u00d6. Toprak,J. Toljan,4
R. B\u00fcrki,S. Papastathopoulos,4
S. Kagawa,J. Toljan,3
J. Toljan,M. G\u00f6tze,3
S. Papastathopoulos,S. Kagawa,3
M. Dahoud,M. Philipp,3
S. Kagawa,M. Philipp,3
S. Papastathopoulos,J. Weigl,3
S. Papastathopoulos,J. Toljan,3
M. Dahoud,J. Weigl,3
\u00d6. Toprak,S. Kagawa,3
S. Kagawa,\u00d6. Toprak,2
\u0141. Piszczek,M. G\u00f6tze,2
D. Zagadou,M. Dahoud,2
J. Toljan,\u00d6. Toprak,2
M. Dahoud,M. G\u00f6tze,2
M. Philipp,M. Dahoud,2
\u00d6. Toprak,D. Zagadou,2
J. Toljan,M. Dahoud,2
S. Kagawa,S. Papastathopoulos,2
M. G\u00f6tze,\u00d6. Toprak,2
M. G\u00f6tze,J. Weigl,2
J. Weigl,\u00d6. Toprak,2
S. Kagawa,J. Weigl,2
J. Weigl,S. Papastathopoulos,2
R. B\u00fcrki,M. G\u00f6tze,2
P. Aubameyang,\u00d6. Toprak,2
M. Dahoud,S. Kagawa,2
J. Toljan,M. Philipp,2
M. Dahoud,D. Zagadou,2
S. Kagawa,\u0141. Piszczek,2
D. Zagadou,P. Aubameyang,2
J. Weigl,S. Kagawa,2
D. Zagadou,\u00d6. Toprak,2
M. Philipp,S. Papastathopoulos,2
S. Kagawa,D. Zagadou,2
M. Dahoud,J. Toljan,1
J. Toljan,S. Kagawa,1
J. Weigl,\u0141. Piszczek,1
D. Zagadou,R. B\u00fcrki,1
M. G\u00f6tze,J. Toljan,1
\u00d6. Toprak,\u0141. Piszczek,1
S. Kagawa,M. Dahoud,1
\u0141. Piszczek,J. Weigl,1
D. Zagadou,S. Kagawa,1
R. B\u00fcrki,J. Toljan,1
J. Toljan,J. Weigl,1
P. Aubameyang,D. Zagadou,1
M. G\u00f6tze,R. B\u00fcrki,1
J. Weigl,D. Zagadou,1
M. Philipp,J. Weigl,1
M. Philipp,R. B\u00fcrki,1
M. Philipp,J. Toljan,1
M. Philipp,S. Kagawa,1
P. Aubameyang,S. Papastathopoulos,1
J. Weigl,P. Aubameyang,1
\u0141. Piszczek,S. Kagawa,1
\u00d6. Toprak,P. Aubameyang,1
