Source,Target,Weight
Douglas Luiz,O. Kayode,3
J. Mojica,\u00c1lex Granell,3
J. Mojica,Douglas Luiz,3
Douglas Luiz,J. Mojica,3
J. Mojica,Bernardo Espinosa,2
Portu,\u00c1lex Granell,2
Portu,Pablo Maffeo,2
Aleix Garc\u00eda,Portu,2
Y. Bounou,Douglas Luiz,2
Pablo Maffeo,Portu,2
Ramalho,Portu,2
Portu,Douglas Luiz,2
Douglas Luiz,Aleix Garc\u00eda,2
Aleix Garc\u00eda,Douglas Luiz,2
Bernardo Espinosa,Pablo Maffeo,2
\u00c1lex Granell,J. Mojica,2
\u00c1lex Granell,Douglas Luiz,2
Bernardo Espinosa,Portu,1
\u00c1lex Granell,Portu,1
Pablo Maffeo,\u00c1lex Granell,1
O. Kayode,Aleix Garc\u00eda,1
Portu,Y. Bounou,1
Y. Bounou,O. Kayode,1
Pablo Maffeo,Aleix Garc\u00eda,1
Juanpe,Ramalho,1
Aleix Garc\u00eda,Y. Bounou,1
J. Mojica,Ramalho,1
Pablo Maffeo,Ramalho,1
Aday,Aleix Garc\u00eda,1
Y. Bounou,Bernardo Espinosa,1
Aday,Y. Bounou,1
\u00c1lex Granell,Aleix Garc\u00eda,1
Juanpe,Pablo Maffeo,1
O. Kayode,Juanpe,1
Bernardo Espinosa,J. Mojica,1
Douglas Luiz,Pablo Maffeo,1
O. Kayode,Douglas Luiz,1
Douglas Luiz,Bernardo Espinosa,1
Ramalho,Y. Bounou,1
Douglas Luiz,\u00c1lex Granell,1
Aleix Garc\u00eda,J. Mojica,1
\u00c1lex Granell,Pablo Maffeo,1
Portu,J. Mojica,1
Juanpe,Douglas Luiz,1
Pablo Maffeo,Douglas Luiz,1
Pablo Maffeo,J. Mojica,1
Aleix Garc\u00eda,Juanpe,1
Juanpe,Aleix Garc\u00eda,1
O. Kayode,J. Mojica,1
Douglas Luiz,Aday,1
J. Mojica,Juanpe,1
Douglas Luiz,Juanpe,1
