Source,Target,Weight
S. Luki\u0107,Jos\u00e9 Luis Morales,3
J. Lerma,Pedro L\u00f3pez,3
Pedro L\u00f3pez,E. \u00dcnal,2
J. Lerma,Chema,2
E. \u00dcnal,Pedro L\u00f3pez,2
Pedro L\u00f3pez,Sergio Postigo,2
Jos\u00e9 Luis Morales,Pedro L\u00f3pez,2
Chema,Luna,2
Campa\u00f1a,Sergio Postigo,2
Oier,J. Lerma,2
Sergio Postigo,Chema,2
Campa\u00f1a,E. \u00dcnal,2
Pedro L\u00f3pez,J. Lerma,2
J. Lerma,Campa\u00f1a,2
Pedro L\u00f3pez,Jason,2
Chema,Oier,2
Jos\u00e9 Luis Morales,Campa\u00f1a,1
S. Luki\u0107,Pedro L\u00f3pez,1
E. \u00dcnal,S. Luki\u0107,1
Chema,J. Lerma,1
Campa\u00f1a,Chema,1
Jos\u00e9 Luis Morales,E. \u00dcnal,1
Oier,S. Luki\u0107,1
Sergio Postigo,Oier,1
Luna,Oier,1
Jos\u00e9 Luis Morales,S. Luki\u0107,1
Campa\u00f1a,Jos\u00e9 Luis Morales,1
Pedro L\u00f3pez,S. Luki\u0107,1
E. \u00dcnal,Sergio Postigo,1
S. Luki\u0107,J. Lerma,1
Jason,J. Lerma,1
Chema,Campa\u00f1a,1
J. Lerma,S. Luki\u0107,1
Oier,Luna,1
Sergio Postigo,J. Lerma,1
Luna,Jos\u00e9 Luis Morales,1
Luna,Campa\u00f1a,1
S. Luki\u0107,Chema,1
Sergio Postigo,Pedro L\u00f3pez,1
Jason,Sergio Postigo,1
Sergio Postigo,Campa\u00f1a,1
