Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
Y. Bolasie,61,0,0,0,1,0,1
D. Calvert-Lewin,61,0,1,0,0,0,1
T. Davies,88,0,0,0,1,0,1
J. Kenny,90,1,0,0,0,0,1
Cuco Martina,90,1,0,0,0,0,1
G. Sigur\u00f0sson,90,0,0,0,1,0,1
M. Holgate,90,1,0,0,0,0,1
J. Pickford,90,0,0,1,0,1,0
A. Williams,90,1,0,0,0,0,1
M. Schneiderlin,90,0,0,0,1,0,1
M. Keane,90,1,0,0,0,0,1
O. Niasse,29,0,1,0,0,0,1
A. Lennon,29,0,0,0,1,0,1
B. Baningime,2,0,0,0,1,0,1
