Source,Target,Weight
A. Zambo Anguissa,D. Payet,4
D. Payet,F. Thauvin,4
H. Sakai,L. Ocampos,3
A. Rami,A. Zambo Anguissa,3
H. Sakai,D. Payet,2
F. Thauvin,H. Sakai,2
Luiz Gustavo,A. Zambo Anguissa,2
D. Payet,H. Sakai,2
L. Ocampos,A. Zambo Anguissa,1
A. Zambo Anguissa,J. Amavi,1
D. Payet,A. Zambo Anguissa,1
L. Ocampos,F. Thauvin,1
C. N'Jie,F. Thauvin,1
F. Thauvin,C. N'Jie,1
Luiz Gustavo,Y. Pel\u00e9,1
F. Thauvin,A. Zambo Anguissa,1
Luiz Gustavo,A. Rami,1
A. Zambo Anguissa,F. Thauvin,1
L. Ocampos,A. Rami,1
A. Rami,D. Payet,1
F. Thauvin,Luiz Gustavo,1
L. Ocampos,Luiz Gustavo,1
J. Amavi,D. Payet,1
Y. Pel\u00e9,A. Rami,1
A. Zambo Anguissa,A. Rami,1
A. Zambo Anguissa,Luiz Gustavo,1
F. Thauvin,L. Ocampos,1
D. Payet,Luiz Gustavo,1
