Name,Field Time,Position_DEF,Position_FWD,Position_GKP,Position_MID,Foot_left,Foot_right
R. Mahrez,77,0,0,0,1,1,0
S. Okazaki,83,0,1,0,0,0,1
J. Vardy,87,0,1,0,0,0,1
K. Schmeichel,90,0,0,1,0,0,1
H. Maguire,90,1,0,0,0,0,1
D. Simpson,90,1,0,0,0,0,1
W. Morgan,90,1,0,0,0,0,1
W. Ndidi,90,0,0,0,1,0,1
B. Chilwell,90,1,0,0,0,1,0
Vicente Iborra,90,0,0,0,1,0,1
M. Albrighton,90,0,0,0,1,0,1
D. Gray,13,0,0,0,1,0,1
H. Choudhury,7,0,0,0,1,0,1
I. Slimani,3,0,1,0,0,0,1
