Source,Target,Weight
Y. A\u00eft Bennasser,A. Djiku,2
J. Deminguet,I. Santini,2
A. Djiku,V. Bessat,2
J. Deminguet,A. Djiku,2
V. Bessat,J. Deminguet,2
D. Da Silva,I. Santini,2
D. Da Silva,F. Guilbert,2
A. Djiku,D. Da Silva,1
E. Crivelli,D. Da Silva,1
I. Santini,A. Djiku,1
A. Djiku,I. Santini,1
I. Santini,Y. A\u00eft Bennasser,1
R. Vercoutre,D. Da Silva,1
D. Da Silva,Y. A\u00eft Bennasser,1
V. Bessat,D. Da Silva,1
E. Crivelli,V. Bessat,1
I. Santini,R. Rodelin,1
A. Djiku,R. Vercoutre,1
F. Guilbert,A. Djiku,1
R. Rodelin,J. Deminguet,1
I. Santini,J. Deminguet,1
F. Guilbert,D. Da Silva,1
I. Santini,E. Crivelli,1
E. Crivelli,J. Deminguet,1
Y. A\u00eft Bennasser,J. Deminguet,1
J. Deminguet,J. F\u00e9ret,1
J. Deminguet,Y. A\u00eft Bennasser,1
A. Djiku,E. Crivelli,1
