Source,Target,Weight
Jos\u00e9 \u00c1ngel,T. Inui,2
Arbilla,Dani Garc\u00eda,2
T. Inui,Arbilla,1
Iv\u00e1n Alejo,Joan Jord\u00e1n,1
Kike Garc\u00eda,Paulo Oliveira,1
Kike Garc\u00eda,Iv\u00e1n Alejo,1
Joan Jord\u00e1n,Kike Garc\u00eda,1
T. Inui,Joan Jord\u00e1n,1
Paulo Oliveira,Iv\u00e1n Alejo,1
Charles,Arbilla,1
Joan Jord\u00e1n,Ander Capa,1
Joan Jord\u00e1n,Arbilla,1
T. Inui,Jos\u00e9 \u00c1ngel,1
M. Dmitrovi\u0107,Arbilla,1
Paulo Oliveira,Kike Garc\u00eda,1
Dani Garc\u00eda,Arbilla,1
Kike Garc\u00eda,Dani Garc\u00eda,1
Arbilla,Paulo Oliveira,1
Dani Garc\u00eda,Joan Jord\u00e1n,1
Ander Capa,M. Dmitrovi\u0107,1
Paulo Oliveira,Charles,1
Joan Jord\u00e1n,Jos\u00e9 \u00c1ngel,1
T. Inui,Kike Garc\u00eda,1
Paulo Oliveira,Ander Capa,1
Iv\u00e1n Alejo,Kike Garc\u00eda,1
Kike Garc\u00eda,Joan Jord\u00e1n,1
Ander Capa,Charles,1
Dani Garc\u00eda,Paulo Oliveira,1
Arbilla,T. Inui,1
Charles,Iv\u00e1n Alejo,1
Iv\u00e1n Alejo,T. Inui,1
