Source,Target,Weight
M. Gazzola,M. Politano,4
F. Acerbi,F. Magnanelli,3
P. Cannavaro,F. Acerbi,3
F. Peluso,S. Missiroli,3
M. Politano,M. Gazzola,3
S. Missiroli,F. Peluso,2
A. Matri,P. Cannavaro,2
F. Acerbi,S. Missiroli,2
S. Missiroli,F. Acerbi,2
F. Magnanelli,F. Peluso,2
F. Magnanelli,P. Cannavaro,2
F. Acerbi,P. Cannavaro,2
P. Cannavaro,M. Gazzola,2
P. Cannavaro,F. Peluso,1
F. Peluso,A. Matri,1
F. Magnanelli,M. Gazzola,1
F. Magnanelli,F. Acerbi,1
A. Ragusa,A. Matri,1
A. Matri,M. Gazzola,1
A. Matri,F. Magnanelli,1
F. Peluso,M. Gazzola,1
A. Ragusa,S. Missiroli,1
P. Cannavaro,F. Magnanelli,1
S. Missiroli,A. Matri,1
S. Missiroli,A. Ragusa,1
S. Missiroli,P. Cannavaro,1
F. Acerbi,A. Consigli,1
M. Gazzola,A. Matri,1
P. Cannavaro,S. Missiroli,1
F. Peluso,F. Magnanelli,1
F. Magnanelli,M. Politano,1
M. Politano,F. Magnanelli,1
F. Magnanelli,A. Ragusa,1
F. Acerbi,F. Peluso,1
F. Peluso,P. Cannavaro,1
P. Cannavaro,A. Consigli,1
M. Gazzola,F. Acerbi,1
M. Gazzola,S. Missiroli,1
A. Consigli,F. Acerbi,1
P. Cannavaro,D. Biondini,1
A. Consigli,P. Cannavaro,1
S. Missiroli,M. Politano,1
F. Magnanelli,A. Consigli,1
D. Biondini,F. Acerbi,1
M. Politano,P. Cannavaro,1
D. Biondini,F. Magnanelli,1
M. Gazzola,F. Magnanelli,1
M. Politano,D. Biondini,1
A. Consigli,F. Peluso,1
