Source,Target,Weight
P. H\u00f8jbjerg,D. Tadi\u0107,3
J. Stephens,P. H\u00f8jbjerg,2
D. Tadi\u0107,M. Gabbiadini,2
D. Tadi\u0107,S. McQueen,1
S. Long,P. H\u00f8jbjerg,1
P. H\u00f8jbjerg,M. Yoshida,1
D. Tadi\u0107,Oriol Romeu,1
M. Gabbiadini,D. Tadi\u0107,1
W. Hoedt,P. H\u00f8jbjerg,1
S. Boufal,D. Tadi\u0107,1
M. Yoshida,W. Hoedt,1
S. McQueen,W. Hoedt,1
W. Hoedt,D. Tadi\u0107,1
Oriol Romeu,W. Hoedt,1
D. Tadi\u0107,P. H\u00f8jbjerg,1
M. Gabbiadini,S. McQueen,1
W. Hoedt,Oriol Romeu,1
P. H\u00f8jbjerg,J. Stephens,1
D. Tadi\u0107,S. Long,1
Oriol Romeu,P. H\u00f8jbjerg,1
S. McQueen,P. H\u00f8jbjerg,1
Oriol Romeu,J. Stephens,1
P. H\u00f8jbjerg,S. Long,1
S. Long,M. Gabbiadini,1
P. H\u00f8jbjerg,S. Boufal,1
