Source,Target,Weight
S. Mustafi,Nacho Monreal,2
Nacho Monreal,S. Kola\u0161inac,2
R. Holding,G. Xhaka,1
A. Iwobi,Beller\u00edn,1
Nacho Monreal,G. Xhaka,1
G. Xhaka,Nacho Monreal,1
A. S\u00e1nchez,A. Ramsey,1
A. S\u00e1nchez,R. Holding,1
A. S\u00e1nchez,Beller\u00edn,1
A. Ramsey,R. Holding,1
A. Ramsey,S. Mustafi,1
A. S\u00e1nchez,A. Iwobi,1
Nacho Monreal,A. S\u00e1nchez,1
Beller\u00edn,A. Iwobi,1
R. Holding,A. Ramsey,1
S. Mustafi,R. Holding,1
S. Kola\u0161inac,G. Xhaka,1
R. Holding,Nacho Monreal,1
G. Xhaka,A. S\u00e1nchez,1
S. Kola\u0161inac,Nacho Monreal,1
G. Xhaka,S. Mustafi,1
G. Xhaka,R. Holding,1
G. Xhaka,A. Iwobi,1
A. Iwobi,S. Mustafi,1
R. Holding,A. Iwobi,1
A. Iwobi,G. Xhaka,1
Beller\u00edn,G. Xhaka,1
A. Iwobi,A. Ramsey,1
Nacho Monreal,A. Ramsey,1
A. Ramsey,A. S\u00e1nchez,1
