Source,Target,Weight
I. Fossum,M. Ostrzolek,4
F. Klaus,O. Sorg,3
S. San\u00e9,N. F\u00fcllkrug,2
O. Sorg,K. Karaman,2
M. Ostrzolek,P. Schwegler,2
O. Sorg,S. San\u00e9,2
N. F\u00fcllkrug,F. Klaus,2
M. Ostrzolek,M. Harnik,2
P. Schwegler,F. Klaus,2
I. Bebou,M. Ostrzolek,2
K. Karaman,M. Harnik,2
M. Ostrzolek,W. Anton,2
M. Ostrzolek,I. Fossum,2
S. San\u00e9,M. Ostrzolek,2
F. Klaus,W. Anton,1
M. Harnik,S. San\u00e9,1
W. Anton,P. Tschauner,1
K. Karaman,O. Sorg,1
I. Bebou,F. Klaus,1
N. F\u00fcllkrug,S. San\u00e9,1
M. Harnik,I. Fossum,1
S. San\u00e9,I. Fossum,1
W. Anton,I. Fossum,1
S. San\u00e9,F. Klaus,1
P. Tschauner,K. Karaman,1
W. Anton,O. Sorg,1
W. Anton,S. San\u00e9,1
M. Harnik,O. Sorg,1
M. Ostrzolek,S. San\u00e9,1
O. Sorg,N. F\u00fcllkrug,1
O. Sorg,M. Ostrzolek,1
N. F\u00fcllkrug,I. Bebou,1
F. Klaus,I. Bebou,1
M. Ostrzolek,I. Bebou,1
M. Harnik,M. Ostrzolek,1
F. Klaus,M. Ostrzolek,1
I. Fossum,S. San\u00e9,1
S. San\u00e9,P. Schwegler,1
M. Ostrzolek,K. Karaman,1
P. Schwegler,M. Ostrzolek,1
K. Karaman,S. San\u00e9,1
M. Ostrzolek,N. F\u00fcllkrug,1
