Source,Target,Weight
M. Hinteregger,J. Gouweleeuw,2
M. Hinteregger,Ja-Cheol Koo,2
M. Hitz,D. Baier,2
D. Baier,M. Hinteregger,2
M. Gregoritsch,M. Hinteregger,1
R. Framberger,Ja-Cheol Koo,1
D. Baier,Caiuby,1
R. Framberger,M. Hinteregger,1
J. Gouweleeuw,R. Framberger,1
M. Heller,M. Gregoritsch,1
P. Max,M. Hitz,1
D. Baier,P. Max,1
R. Framberger,M. Hitz,1
M. Gregoritsch,Caiuby,1
M. Hinteregger,M. Gregoritsch,1
Caiuby,D. Baier,1
M. Gregoritsch,R. Framberger,1
M. Hitz,R. Framberger,1
J. Gouweleeuw,Ja-Cheol Koo,1
Ja-Cheol Koo,J. Gouweleeuw,1
Ja-Cheol Koo,D. Baier,1
J. Gouweleeuw,M. Heller,1
D. Baier,M. Gregoritsch,1
Ja-Cheol Koo,R. Framberger,1
M. Hinteregger,M. Hitz,1
R. Framberger,A. Finnbogason,1
Ja-Cheol Koo,M. Hinteregger,1
P. Max,D. Baier,1
A. Finnbogason,R. Framberger,1
M. Heller,M. Hinteregger,1
R. Framberger,M. Heller,1
