Source,Target,Weight
Kiko Femen\u00eda,E. Capoue,6
E. Capoue,D. Janmaat,5
A. Doucour\u00e9,D. Janmaat,5
A. Carrillo,J. Holebas,4
D. Janmaat,E. Capoue,4
D. Janmaat,Kiko Femen\u00eda,4
S. Okaka,A. Carrillo,3
A. Carrillo,A. Doucour\u00e9,3
O. Karnezis,S. Okaka,3
A. Doucour\u00e9,J. Holebas,3
J. Holebas,S. Okaka,3
E. Capoue,J. Holebas,3
A. Doucour\u00e9,A. Carrillo,3
S. Okaka,E. Capoue,3
A. Doucour\u00e9,S. Okaka,3
D. Janmaat,T. Deeney,3
D. Janmaat,S. Pr\u00f6dl,3
E. Capoue,S. Pr\u00f6dl,3
Kiko Femen\u00eda,D. Janmaat,3
S. Pr\u00f6dl,A. Doucour\u00e9,3
S. Okaka,Kiko Femen\u00eda,3
E. Capoue,Kiko Femen\u00eda,2
A. Doucour\u00e9,Kiko Femen\u00eda,2
E. Capoue,A. Mariappa,2
S. Okaka,A. Mariappa,2
A. Mariappa,S. Pr\u00f6dl,2
J. Holebas,A. Doucour\u00e9,2
D. Janmaat,A. Doucour\u00e9,2
J. Holebas,T. Deeney,2
A. Mariappa,A. Doucour\u00e9,2
A. Mariappa,S. Okaka,2
Kiko Femen\u00eda,A. Carrillo,2
S. Pr\u00f6dl,E. Capoue,2
Kiko Femen\u00eda,A. Doucour\u00e9,2
A. Carrillo,S. Okaka,2
E. Capoue,A. Doucour\u00e9,2
A. Mariappa,E. Capoue,2
S. Pr\u00f6dl,D. Janmaat,2
J. Holebas,A. Mariappa,2
D. Janmaat,O. Karnezis,2
J. Holebas,A. Carrillo,2
E. Capoue,S. Okaka,2
S. Okaka,A. Doucour\u00e9,2
J. Holebas,E. Capoue,2
A. Mariappa,J. Holebas,2
S. Pr\u00f6dl,A. Mariappa,2
T. Deeney,A. Doucour\u00e9,2
J. Holebas,D. Janmaat,2
O. Karnezis,T. Deeney,1
E. Capoue,T. Deeney,1
A. Mariappa,A. Carrillo,1
D. Janmaat,A. Mariappa,1
T. Deeney,J. Holebas,1
O. Karnezis,S. Pr\u00f6dl,1
J. Holebas,S. Pr\u00f6dl,1
A. Doucour\u00e9,T. Deeney,1
T. Deeney,E. Capoue,1
T. Deeney,Deulofeu,1
S. Okaka,O. Karnezis,1
S. Pr\u00f6dl,Kiko Femen\u00eda,1
S. Pr\u00f6dl,Deulofeu,1
O. Karnezis,E. Capoue,1
A. Carrillo,A. Mariappa,1
E. Capoue,Deulofeu,1
A. Carrillo,S. Pr\u00f6dl,1
A. Doucour\u00e9,S. Pr\u00f6dl,1
A. Mariappa,Kiko Femen\u00eda,1
T. Deeney,D. Janmaat,1
A. Carrillo,O. Karnezis,1
Deulofeu,E. Capoue,1
Deulofeu,D. Janmaat,1
Deulofeu,J. Holebas,1
A. Doucour\u00e9,A. Mariappa,1
A. Doucour\u00e9,O. Karnezis,1
E. Capoue,A. Carrillo,1
T. Deeney,O. Karnezis,1
T. Deeney,A. Mariappa,1
A. Carrillo,E. Capoue,1
S. Pr\u00f6dl,A. Carrillo,1
S. Okaka,J. Holebas,1
